id;depart;arrivee;demand_business;demand_family;list_itineraires
1126;51;68;4;35;[1126, 13201, 13202, 13225, 13226, 13241, 13242, 13261, 13262, 13313, 13314]
1127;51;69;8;35;[1127, 13205, 13206, 13243, 13244, 13263, 13264, 13295, 13296, 13331, 13332]
1128;51;70;4;35;[1128, 13199, 13200, 13239, 13240, 13265, 13266, 13297, 13298]
1129;51;71;6;50;[1129, 13203, 13204, 13219, 13220, 13245, 13246, 13267, 13268, 13283, 13284, 13299, 13300]
1130;52;65;4;60;[1130, 13373, 13374, 13399, 13400, 13435, 13436, 13453, 13454]
1131;52;66;6;45;[1131, 13403, 13404, 13421, 13422, 13437, 13438, 13451, 13452]
1132;52;67;10;55;[1132, 13401, 13402, 13419, 13420, 13457, 13458]
1133;52;68;4;60;[1133, 13375, 13376, 13413, 13414, 13439, 13440, 13465, 13466]
1134;52;69;4;35;[1134, 13377, 13378, 13393, 13394, 13417, 13418]
1135;52;70;2;50;[1135, 13379, 13380, 13395, 13396, 13415, 13416, 13483, 13484]
1136;52;71;2;50;[1136, 13381, 13382, 13397, 13398, 13433, 13434, 13455, 13456, 13499, 13500]
1137;53;65;10;60;[1137, 13523, 13524]
1138;53;66;4;35;[1138, 13525, 13526, 13539, 13540, 13569, 13570, 13591, 13592, 13659, 13660]
1139;53;67;4;55;[1139, 13549, 13550, 13567, 13568, 13581, 13582, 13639, 13640]
1140;53;68;8;55;[1140, 13527, 13528, 13543, 13544, 13561, 13562, 13585, 13586, 13601, 13602]
1141;53;69;2;55;[1141, 13545, 13546, 13565, 13566, 13589, 13590, 13619, 13620]
1142;53;70;8;50;[1142, 13541, 13542, 13563, 13564, 13583, 13584]
1143;53;71;4;35;[1143, 13521, 13522, 13547, 13548, 13587, 13588]
1144;54;65;4;35;[1144, 13727, 13728, 13743, 13744, 13757, 13758]
1145;54;66;10;30;[1145, 13687, 13688, 13699, 13700, 13731, 13732, 13741, 13742]
1146;54;67;10;50;[1146, 13677, 13678, 13709, 13710, 13729, 13730, 13747, 13748]
1147;54;68;8;40;[1147, 13681, 13682, 13703, 13704, 13759, 13760, 13795, 13796]
1148;54;69;6;40;[1148, 13685, 13686, 13705, 13706, 13721, 13722, 13761, 13762, 13813, 13814]
1149;54;70;10;35;[1149, 13679, 13680, 13701, 13702, 13723, 13724, 13763, 13764]
1150;54;71;10;40;[1150, 13683, 13684, 13707, 13708, 13725, 13726, 13745, 13746, 13765, 13766, 13775, 13776]
1151;55;65;10;50;[1151, 13859, 13860, 13893, 13894, 13915, 13916, 13983, 13984]
1152;55;66;2;60;[1152, 13845, 13846, 13857, 13858, 13881, 13882, 13917, 13918, 13929, 13930]
1153;55;67;6;40;[1153, 13835, 13836, 13863, 13864, 13879, 13880]
1154;55;68;8;55;[1154, 13839, 13840, 13873, 13874, 13895, 13896, 13919, 13920, 13965, 13966]
1155;55;69;6;60;[1155, 13843, 13844, 13877, 13878, 13897, 13898, 13945, 13946]
1156;55;70;8;30;[1156, 13837, 13838, 13875, 13876, 13899, 13900, 14001, 14002]
1157;55;71;4;35;[1157, 13841, 13842, 13861, 13862, 13901, 13902, 13913, 13914]
1158;56;65;4;55;[1158, 14039, 14040, 14061, 14062, 14127, 14128, 14139, 14140]
1159;56;66;2;60;[1159, 14027, 14028, 14063, 14064, 14087, 14088, 14099, 14100, 14131, 14132]
1160;56;67;2;60;[1160, 14025, 14026, 14077, 14078, 14109, 14110, 14129, 14130, 14213, 14214]
1161;56;68;6;50;[1161, 14019, 14020, 14041, 14042, 14065, 14066, 14081, 14082, 14103, 14104]
1162;56;69;4;30;[1162, 14023, 14024, 14043, 14044, 14085, 14086, 14105, 14106, 14121, 14122, 14177, 14178]
1163;56;70;4;35;[1163, 14021, 14022, 14045, 14046, 14079, 14080, 14101, 14102, 14123, 14124, 14197, 14198]
1164;56;71;8;55;[1164, 14047, 14048, 14059, 14060, 14083, 14084, 14107, 14108, 14125, 14126, 14157, 14158]
1165;57;65;6;50;[1165, 14235, 14236, 14257, 14258, 14273, 14274, 14295, 14296, 14327, 14328]
1166;57;66;10;40;[1166, 14255, 14256, 14275, 14276, 14299, 14300, 14317, 14318]
1167;57;67;6;30;[1167, 14261, 14262, 14297, 14298, 14315, 14316]
1168;57;68;8;55;[1168, 14237, 14238, 14277, 14278, 14309, 14310]
1169;57;69;6;60;[1169, 14239, 14240, 14289, 14290, 14313, 14314, 14381, 14382]
1170;57;70;2;35;[1170, 14241, 14242, 14291, 14292, 14311, 14312, 14345, 14346]
1171;57;71;10;35;[1171, 14243, 14244, 14259, 14260, 14271, 14272, 14293, 14294, 14361, 14362]
1172;58;72;10;35;[1172, 14403, 14404, 14423, 14424, 14439, 14440, 14453, 14454, 14473, 14474, 14493, 14494, 14555, 14556]
1173;58;73;10;30;[1173, 14405, 14406, 14421, 14422, 14441, 14442, 14455, 14456, 14475, 14476, 14497, 14498, 14579, 14580]
1174;58;74;4;35;[1174, 14409, 14410, 14425, 14426, 14437, 14438, 14459, 14460, 14479, 14480, 14495, 14496, 14535, 14536]
1175;58;75;2;45;[1175, 14407, 14408, 14419, 14420, 14435, 14436, 14457, 14458, 14477, 14478, 14499, 14500, 14511, 14512]
1176;59;72;2;50;[1176, 14603, 14604, 14627, 14628, 14643, 14644, 14657, 14658, 14677, 14678, 14697, 14698, 14777, 14778]
1177;59;73;8;35;[1177, 14607, 14608, 14625, 14626, 14645, 14646, 14659, 14660, 14679, 14680, 14699, 14700, 14731, 14732]
1178;59;74;10;30;[1178, 14605, 14606, 14629, 14630, 14641, 14642, 14663, 14664, 14683, 14684, 14703, 14704, 14711, 14712]
1179;59;75;2;50;[1179, 14609, 14610, 14623, 14624, 14639, 14640, 14661, 14662, 14681, 14682, 14701, 14702, 14753, 14754]
1180;60;72;8;55;[1180, 14803, 14804, 14827, 14828, 14839, 14840, 14865, 14866, 14877, 14878, 14897, 14898, 14931, 14932]
1181;60;73;10;60;[1181, 14805, 14806, 14825, 14826, 14841, 14842, 14859, 14860, 14881, 14882, 14899, 14900, 14955, 14956]
1182;60;74;6;50;[1182, 14809, 14810, 14829, 14830, 14845, 14846, 14863, 14864, 14879, 14880, 14903, 14904, 14911, 14912]
1183;60;75;10;35;[1183, 14807, 14808, 14823, 14824, 14843, 14844, 14861, 14862, 14883, 14884, 14901, 14902]
1184;61;72;8;45;[1184, 14979, 14980, 15001, 15002, 15013, 15014, 15033, 15034]
1185;61;73;6;50;[1185, 14981, 14982, 14995, 14996, 15015, 15016, 15037, 15038, 15071, 15072]
1186;61;74;8;30;[1186, 14985, 14986, 14999, 15000, 15019, 15020, 15035, 15036, 15051, 15052]
1187;61;75;8;50;[1187, 14983, 14984, 14997, 14998, 15017, 15018, 15039, 15040, 15093, 15094]
1188;62;72;2;35;[1188, 15125, 15126, 15141, 15142, 15155, 15156, 15179, 15180, 15191, 15192, 15275, 15276]
1189;62;73;6;55;[1189, 15119, 15120, 15143, 15144, 15157, 15158, 15177, 15178, 15193, 15194, 15209, 15210]
1190;62;74;6;55;[1190, 15123, 15124, 15139, 15140, 15161, 15162, 15181, 15182, 15197, 15198, 15231, 15232]
1191;62;75;10;60;[1191, 15121, 15122, 15137, 15138, 15159, 15160, 15175, 15176, 15195, 15196, 15251, 15252]
1192;63;72;4;50;[1192, 15305, 15306, 15323, 15324, 15335, 15336, 15355, 15356, 15375, 15376, 15389, 15390]
1193;63;73;8;30;[1193, 15307, 15308, 15321, 15322, 15337, 15338, 15359, 15360, 15377, 15378, 15437, 15438]
1194;63;74;6;35;[1194, 15303, 15304, 15325, 15326, 15341, 15342, 15357, 15358, 15381, 15382, 15459, 15460]
1195;63;75;4;35;[1195, 15301, 15302, 15319, 15320, 15339, 15340, 15361, 15362, 15379, 15380, 15413, 15414]
1196;64;72;10;35;[1196, 15481, 15482, 15507, 15508, 15519, 15520, 15539, 15540, 15593, 15594]
1197;64;73;2;40;[1197, 15483, 15484, 15501, 15502, 15521, 15522, 15541, 15542, 15571, 15572]
1198;64;74;4;55;[1198, 15487, 15488, 15505, 15506, 15525, 15526, 15537, 15538, 15551, 15552]
1199;64;75;6;45;[1199, 15485, 15486, 15503, 15504, 15523, 15524, 15535, 15536, 15617, 15618]
1200;65;76;2;45;[1200, 15643, 15644, 15671, 15672, 15697, 15698, 15717, 15718, 15795, 15796]
1201;65;77;2;40;[1201, 15649, 15650, 15673, 15674, 15691, 15692, 15711, 15712, 15731, 15732]
1202;65;78;2;55;[1202, 15647, 15648, 15667, 15668, 15695, 15696, 15715, 15716]
1203;65;79;10;40;[1203, 15669, 15670, 15689, 15690, 15713, 15714, 15775, 15776]
1204;65;80;10;40;[1204, 15645, 15646, 15665, 15666, 15693, 15694, 15709, 15710, 15753, 15754]
1205;66;76;10;55;[1205, 15825, 15826, 15841, 15842, 15869, 15870, 15895, 15896]
1206;66;77;6;50;[1206, 15819, 15820, 15847, 15848, 15871, 15872, 15889, 15890, 15927, 15928]
1207;66;78;2;40;[1207, 15823, 15824, 15845, 15846, 15865, 15866, 15893, 15894]
1208;66;79;4;50;[1208, 15821, 15822, 15867, 15868, 15887, 15888, 15949, 15950]
1209;66;80;6;45;[1209, 15817, 15818, 15843, 15844, 15863, 15864, 15891, 15892, 15905, 15906]
1210;67;76;8;50;[1210, 15979, 15980, 16003, 16004, 16015, 16016, 16043, 16044, 16059, 16060]
1211;67;77;8;40;[1211, 15973, 15974, 15997, 15998, 16021, 16022, 16045, 16046, 16079, 16080]
1212;67;78;8;45;[1212, 15977, 15978, 16001, 16002, 16019, 16020, 16039, 16040, 16143, 16144]
1213;67;79;4;55;[1213, 15975, 15976, 15995, 15996, 16041, 16042, 16101, 16102]
1214;67;80;6;30;[1214, 15971, 15972, 15999, 16000, 16017, 16018, 16037, 16038, 16121, 16122]
1215;68;76;4;30;[1215, 16169, 16170, 16195, 16196, 16215, 16216, 16231, 16232, 16251, 16252]
1216;68;77;2;50;[1216, 16171, 16172, 16189, 16190, 16209, 16210, 16237, 16238, 16313, 16314]
1217;68;78;6;50;[1217, 16165, 16166, 16193, 16194, 16213, 16214, 16235, 16236]
1218;68;79;2;45;[1218, 16167, 16168, 16187, 16188, 16211, 16212, 16271, 16272]
1219;68;80;4;60;[1219, 16163, 16164, 16191, 16192, 16207, 16208, 16233, 16234, 16291, 16292]
1220;69;76;6;60;[1220, 16345, 16346, 16361, 16362, 16389, 16390, 16415, 16416, 16507, 16508]
1221;69;77;8;35;[1221, 16339, 16340, 16367, 16368, 16391, 16392, 16409, 16410, 16445, 16446]
1222;69;78;6;45;[1222, 16343, 16344, 16365, 16366, 16385, 16386, 16413, 16414, 16467, 16468]
1223;69;79;10;60;[1223, 16341, 16342, 16387, 16388, 16407, 16408, 16425, 16426]
1224;69;80;10;55;[1224, 16337, 16338, 16363, 16364, 16383, 16384, 16411, 16412, 16485, 16486]
1225;70;76;10;60;[1225, 16535, 16536, 16553, 16554, 16583, 16584, 16607, 16608]
1226;70;77;4;45;[1226, 16537, 16538, 16559, 16560, 16577, 16578, 16601, 16602, 16639, 16640]
1227;70;78;4;35;[1227, 16531, 16532, 16557, 16558, 16581, 16582, 16605, 16606]
1228;70;79;8;30;[1228, 16533, 16534, 16579, 16580, 16599, 16600, 16661, 16662]
1229;70;80;8;60;[1229, 16529, 16530, 16555, 16556, 16575, 16576, 16603, 16604, 16617, 16618]
1230;71;76;8;55;[1230, 16691, 16692, 16707, 16708, 16735, 16736, 16761, 16762, 16791, 16792]
1231;71;77;4;60;[1231, 16685, 16686, 16713, 16714, 16737, 16738, 16755, 16756, 16851, 16852]
1232;71;78;6;45;[1232, 16689, 16690, 16711, 16712, 16731, 16732, 16759, 16760, 16811, 16812]
1233;71;79;8;40;[1233, 16687, 16688, 16733, 16734, 16753, 16754, 16771, 16772]
1234;71;80;6;55;[1234, 16683, 16684, 16709, 16710, 16729, 16730, 16757, 16758, 16829, 16830]
1235;72;81;8;60;[1235, 16879, 16880, 16905, 16906, 16923, 16924, 16939, 16940, 16963, 16964, 16975, 16976]
1236;72;82;10;60;[1236, 16875, 16876, 16899, 16900, 16919, 16920, 16945, 16946, 16997, 16998]
1237;72;83;2;60;[1237, 16881, 16882, 16901, 16902, 16921, 16922, 16941, 16942, 16957, 16958, 17017, 17018]
1238;72;84;2;45;[1238, 16877, 16878, 16897, 16898, 16927, 16928, 16947, 16948, 17077, 17078]
1239;72;85;8;45;[1239, 16885, 16886, 16903, 16904, 16925, 16926, 16961, 16962, 17053, 17054]
1240;72;86;8;30;[1240, 16883, 16884, 16907, 16908, 16943, 16944, 16959, 16960, 17035, 17036]
1241;73;81;8;45;[1241, 17107, 17108, 17125, 17126, 17143, 17144, 17169, 17170, 17241, 17242]
1242;73;82;4;40;[1242, 17121, 17122, 17149, 17150, 17163, 17164, 17263, 17264]
1243;73;83;8;35;[1243, 17101, 17102, 17127, 17128, 17145, 17146, 17165, 17166, 17205, 17206]
1244;73;84;10;30;[1244, 17123, 17124, 17151, 17152, 17161, 17162, 17283, 17284]
1245;73;85;10;30;[1245, 17105, 17106, 17131, 17132, 17167, 17168, 17181, 17182]
1246;73;86;8;55;[1246, 17103, 17104, 17129, 17130, 17147, 17148, 17171, 17172, 17223, 17224]
1247;74;81;4;40;[1247, 17311, 17312, 17335, 17336, 17353, 17354, 17371, 17372, 17395, 17396, 17471, 17472]
1248;74;82;6;55;[1248, 17307, 17308, 17329, 17330, 17349, 17350, 17377, 17378]
1249;74;83;4;40;[1249, 17309, 17310, 17331, 17332, 17355, 17356, 17373, 17374, 17389, 17390, 17407, 17408]
1250;74;84;8;55;[1250, 17315, 17316, 17327, 17328, 17351, 17352, 17379, 17380, 17425, 17426]
1251;74;85;2;40;[1251, 17313, 17314, 17333, 17334, 17359, 17360, 17393, 17394, 17447, 17448]
1252;74;86;8;55;[1252, 17337, 17338, 17357, 17358, 17375, 17376, 17391, 17392]
1253;75;81;4;50;[1253, 17499, 17500, 17517, 17518, 17539, 17540, 17561, 17562, 17583, 17584, 17697, 17698]
1254;75;82;4;55;[1254, 17495, 17496, 17523, 17524, 17535, 17536, 17577, 17578, 17613, 17614]
1255;75;83;6;55;[1255, 17501, 17502, 17519, 17520, 17537, 17538, 17555, 17556, 17579, 17580, 17679, 17680]
1256;75;84;10;60;[1256, 17497, 17498, 17525, 17526, 17543, 17544, 17575, 17576, 17633, 17634]
1257;75;85;2;40;[1257, 17505, 17506, 17541, 17542, 17559, 17560, 17581, 17582, 17655, 17656]
1258;75;86;6;40;[1258, 17503, 17504, 17521, 17522, 17557, 17558, 17585, 17586, 17595, 17596]
1259;76;87;4;35;[1259, 17739, 17740, 17759, 17760, 17781, 17782, 17801, 17802]
1260;76;88;10;60;[1260, 17727, 17728, 17745, 17746, 17765, 17766, 17785, 17786, 17841, 17842]
1261;76;89;2;45;[1261, 17725, 17726, 17741, 17742, 17757, 17758, 17787, 17788, 17867, 17868]
1262;76;90;6;45;[1262, 17721, 17722, 17747, 17748, 17763, 17764, 17789, 17790, 17885, 17886]
1263;76;91;2;50;[1263, 17723, 17724, 17743, 17744, 17761, 17762, 17783, 17784, 17817, 17818]
1264;77;87;2;30;[1264, 17917, 17918, 17939, 17940, 17973, 17974, 17995, 17996, 18017, 18018, 18077, 18078]
1265;77;88;6;45;[1265, 17911, 17912, 17941, 17942, 17959, 17960, 17979, 17980, 17999, 18000, 18023, 18024, 18033, 18034]
1266;77;89;4;35;[1266, 17915, 17916, 17937, 17938, 17957, 17958, 17971, 17972, 18001, 18002, 18019, 18020, 18059, 18060]
1267;77;90;2;50;[1267, 17919, 17920, 17933, 17934, 17953, 17954, 17977, 17978, 18003, 18004, 18025, 18026, 18093, 18094]
1268;77;91;6;35;[1268, 17913, 17914, 17935, 17936, 17955, 17956, 17975, 17976, 17997, 17998, 18021, 18022]
1269;78;87;10;40;[1269, 18119, 18120, 18159, 18160, 18183, 18184, 18203, 18204, 18217, 18218]
1270;78;88;4;55;[1270, 18123, 18124, 18147, 18148, 18165, 18166, 18185, 18186, 18197, 18198, 18257, 18258]
1271;78;89;2;50;[1271, 18125, 18126, 18145, 18146, 18161, 18162, 18181, 18182, 18201, 18202]
1272;78;90;4;35;[1272, 18127, 18128, 18141, 18142, 18167, 18168, 18177, 18178, 18205, 18206]
1273;78;91;2;35;[1273, 18121, 18122, 18143, 18144, 18163, 18164, 18179, 18180, 18199, 18200, 18233, 18234]
1274;79;87;10;60;[1274, 18291, 18292, 18323, 18324, 18347, 18348, 18375, 18376, 18389, 18390]
1275;79;88;8;45;[1275, 18293, 18294, 18311, 18312, 18327, 18328, 18353, 18354, 18369, 18370, 18453, 18454]
1276;79;89;10;40;[1276, 18289, 18290, 18309, 18310, 18329, 18330, 18345, 18346, 18373, 18374]
1277;79;90;8;40;[1277, 18285, 18286, 18305, 18306, 18331, 18332, 18351, 18352, 18377, 18378, 18405, 18406]
1278;79;91;4;30;[1278, 18287, 18288, 18307, 18308, 18325, 18326, 18349, 18350, 18371, 18372, 18429, 18430]
1279;80;87;8;35;[1279, 18487, 18488, 18507, 18508, 18523, 18524, 18563, 18564, 18583, 18584, 18645, 18646]
1280;80;88;10;30;[1280, 18489, 18490, 18501, 18502, 18527, 18528, 18551, 18552, 18569, 18570, 18589, 18590]
1281;80;89;2;55;[1281, 18485, 18486, 18505, 18506, 18529, 18530, 18549, 18550, 18565, 18566, 18581, 18582, 18627, 18628]
1282;80;90;8;45;[1282, 18481, 18482, 18509, 18510, 18531, 18532, 18545, 18546, 18571, 18572, 18587, 18588, 18603, 18604]
1283;80;91;4;45;[1283, 18483, 18484, 18503, 18504, 18525, 18526, 18547, 18548, 18567, 18568, 18585, 18586, 18661, 18662]
1284;81;92;8;30;[1284, 18689, 18690, 18709, 18710, 18737, 18738, 18753, 18754, 18777, 18778, 18793, 18794]
1285;81;93;10;50;[1285, 18693, 18694, 18703, 18704, 18733, 18734, 18755, 18756, 18781, 18782, 18817, 18818]
1286;81;94;10;35;[1286, 18705, 18706, 18735, 18736, 18771, 18772, 18855, 18856]
1287;81;95;10;35;[1287, 18691, 18692, 18707, 18708, 18731, 18732, 18757, 18758, 18879, 18880]
1288;81;96;10;60;[1288, 18687, 18688, 18711, 18712, 18729, 18730, 18759, 18760, 18775, 18776]
1289;81;97;10;60;[1289, 18713, 18714, 18727, 18728, 18779, 18780]
1290;81;98;10;55;[1290, 18773, 18774, 18837, 18838]
1291;82;92;6;50;[1291, 18909, 18910, 18933, 18934, 18951, 18952, 18971, 18972, 18995, 18996]
1292;82;93;4;45;[1292, 18913, 18914, 18927, 18928, 18953, 18954, 18975, 18976, 18991, 18992, 19009, 19010]
1293;82;94;4;60;[1293, 18903, 18904, 18929, 18930, 18993, 18994]
1294;82;95;6;35;[1294, 18931, 18932, 18955, 18956, 18973, 18974, 18989, 18990]
1295;82;96;2;60;[1295, 18907, 18908, 18935, 18936, 18957, 18958, 18969, 18970, 18987, 18988, 19053, 19054]
1296;82;97;8;35;[1296, 18911, 18912, 18937, 18938, 18985, 18986, 19029, 19030]
1297;82;98;6;30;[1297, 18905, 18906, 19071, 19072]
1298;83;92;10;55;[1298, 19097, 19098, 19121, 19122, 19139, 19140, 19167, 19168, 19199, 19200]
1299;83;93;8;45;[1299, 19101, 19102, 19115, 19116, 19141, 19142, 19163, 19164]
1300;83;94;4;60;[1300, 19091, 19092, 19117, 19118, 19165, 19166, 19223, 19224]
1301;83;95;2;35;[1301, 19119, 19120, 19143, 19144, 19161, 19162]
1302;83;96;10;45;[1302, 19095, 19096, 19123, 19124, 19145, 19146, 19159, 19160, 19247, 19248]
1303;83;97;8;50;[1303, 19099, 19100, 19125, 19126, 19157, 19158]
1304;83;98;6;40;[1304, 19093, 19094, 19181, 19182]
1305;84;92;4;30;[1305, 19277, 19278, 19299, 19300, 19317, 19318, 19337, 19338, 19357, 19358, 19373, 19374]
1306;84;93;4;45;[1306, 19273, 19274, 19293, 19294, 19319, 19320, 19341, 19342, 19361, 19362, 19421, 19422]
1307;84;94;6;45;[1307, 19275, 19276, 19295, 19296, 19351, 19352, 19397, 19398]
1308;84;95;6;35;[1308, 19271, 19272, 19297, 19298, 19321, 19322, 19339, 19340]
1309;84;96;4;40;[1309, 19269, 19270, 19301, 19302, 19323, 19324, 19335, 19336, 19355, 19356]
1310;84;97;2;40;[1310, 19267, 19268, 19303, 19304, 19359, 19360, 19459, 19460]
1311;84;98;4;50;[1311, 19353, 19354, 19441, 19442]
1312;85;92;10;55;[1312, 19485, 19486, 19505, 19506, 19525, 19526, 19549, 19550, 19577, 19578, 19615, 19616]
1313;85;93;8;50;[1313, 19487, 19488, 19509, 19510, 19519, 19520, 19553, 19554, 19573, 19574, 19663, 19664]
1314;85;94;2;30;[1314, 19521, 19522, 19543, 19544, 19575, 19576, 19591, 19592]
1315;85;95;2;55;[1315, 19489, 19490, 19507, 19508, 19523, 19524, 19571, 19572]
1316;85;96;8;50;[1316, 19491, 19492, 19503, 19504, 19527, 19528, 19547, 19548, 19569, 19570, 19683, 19684]
1317;85;97;10;40;[1317, 19529, 19530, 19551, 19552, 19567, 19568, 19639, 19640]
1318;85;98;6;55;[1318, 19545, 19546, 19701, 19702]
1319;86;92;2;45;[1319, 19723, 19724, 19737, 19738, 19761, 19762, 19789, 19790, 19811, 19812]
1320;86;93;4;35;[1320, 19727, 19728, 19739, 19740, 19755, 19756, 19785, 19786, 19815, 19816, 19845, 19846]
1321;86;94;6;45;[1321, 19757, 19758, 19787, 19788, 19805, 19806, 19865, 19866]
1322;86;95;4;30;[1322, 19725, 19726, 19741, 19742, 19759, 19760, 19783, 19784]
1323;86;96;10;40;[1323, 19721, 19722, 19743, 19744, 19763, 19764, 19781, 19782, 19809, 19810]
1324;86;97;6;45;[1324, 19765, 19766, 19779, 19780, 19813, 19814]
1325;86;98;4;55;[1325, 19807, 19808, 19827, 19828]
1326;87;99;4;50;[1326, 19891, 19892, 19915, 19916, 19939, 19940, 19957, 19958, 19973, 19974]
1327;87;100;4;40;[1327, 19895, 19896]
1328;87;101;10;55;[1328, 19919, 19920, 19941, 19942, 20013, 20014]
1329;87;102;2;40;[1329, 19899, 19900, 19913, 19914, 19961, 19962]
1330;87;103;2;45;[1330, 19897, 19898, 19917, 19918, 19959, 19960]
1331;87;104;6;30;[1331, 19909, 19910, 19933, 19934, 19963, 19964]
1332;87;105;4;35;[1332, 19935, 19936, 19955, 19956, 19993, 19994]
1333;87;106;2;50;[1333, 19893, 19894, 19911, 19912, 19937, 19938]
1334;88;99;10;45;[1334, 20045, 20046, 20063, 20064, 20087, 20088, 20105, 20106, 20125, 20126, 20153, 20154]
1335;88;100;10;40;[1335, 20067, 20068, 20133, 20134, 20229, 20230]
1336;88;101;10;40;[1336, 20049, 20050, 20089, 20090, 20131, 20132, 20157, 20158]
1337;88;102;8;45;[1337, 20071, 20072, 20109, 20110, 20151, 20152, 20269, 20270]
1338;88;103;4;30;[1338, 20043, 20044, 20069, 20070, 20107, 20108, 20129, 20130, 20155, 20156, 20169, 20170]
1339;88;104;4;30;[1339, 20041, 20042, 20081, 20082, 20111, 20112, 20123, 20124, 20147, 20148, 20193, 20194]
1340;88;105;8;50;[1340, 20039, 20040, 20083, 20084, 20103, 20104, 20127, 20128, 20209, 20210]
1341;88;106;8;60;[1341, 20047, 20048, 20065, 20066, 20085, 20086, 20149, 20150, 20251, 20252]
1342;89;99;6;50;[1342, 20293, 20294, 20313, 20314, 20337, 20338, 20353, 20354, 20407, 20408]
1343;89;100;8;50;[1343, 20357, 20358, 20369, 20370]
1344;89;101;2;60;[1344, 20297, 20298, 20339, 20340]
1345;89;102;2;55;[1345, 20291, 20292, 20317, 20318, 20361, 20362, 20391, 20392]
1346;89;103;6;35;[1346, 20295, 20296, 20315, 20316, 20359, 20360]
1347;89;104;6;55;[1347, 20287, 20288, 20319, 20320, 20331, 20332]
1348;89;105;6;45;[1348, 20311, 20312, 20333, 20334]
1349;89;106;8;40;[1349, 20289, 20290, 20335, 20336, 20355, 20356, 20427, 20428]
1350;90;99;4;30;[1350, 20449, 20450, 20477, 20478, 20489, 20490, 20513, 20514, 20537, 20538, 20557, 20558]
1351;90;100;4;45;[1351, 20457, 20458, 20479, 20480, 20493, 20494, 20655, 20656]
1352;90;101;2;35;[1352, 20455, 20456, 20517, 20518, 20541, 20542, 20631, 20632]
1353;90;102;2;50;[1353, 20471, 20472, 20497, 20498, 20511, 20512, 20561, 20562]
1354;90;103;6;35;[1354, 20453, 20454, 20475, 20476, 20495, 20496, 20515, 20516, 20535, 20536, 20559, 20560, 20573, 20574]
1355;90;104;10;35;[1355, 20447, 20448, 20507, 20508, 20533, 20534, 20563, 20564, 20597, 20598]
1356;90;105;8;35;[1356, 20451, 20452, 20473, 20474, 20531, 20532, 20555, 20556]
1357;90;106;4;50;[1357, 20491, 20492, 20509, 20510, 20539, 20540, 20613, 20614]
1358;91;99;6;45;[1358, 20681, 20682, 20701, 20702, 20729, 20730, 20751, 20752, 20769, 20770, 20793, 20794]
1359;91;100;6;60;[1359, 20709, 20710, 20773, 20774]
1360;91;101;2;60;[1360, 20707, 20708, 20731, 20732, 20755, 20756, 20797, 20798, 20879, 20880]
1361;91;102;4;55;[1361, 20685, 20686, 20749, 20750, 20777, 20778, 20863, 20864]
1362;91;103;4;45;[1362, 20683, 20684, 20705, 20706, 20753, 20754, 20775, 20776, 20791, 20792]
1363;91;104;4;30;[1363, 20687, 20688, 20699, 20700, 20723, 20724, 20745, 20746, 20789, 20790, 20829, 20830]
1364;91;105;10;50;[1364, 20679, 20680, 20703, 20704, 20725, 20726, 20787, 20788, 20809, 20810]
1365;91;106;2;60;[1365, 20727, 20728, 20747, 20748, 20771, 20772, 20795, 20796, 20845, 20846]
1366;92;107;2;30;[1366, 20929, 20930, 20939, 20940, 20981, 20982, 21003, 21004, 21071, 21072]
1367;92;108;10;40;[1367, 20909, 20910, 20925, 20926, 20941, 20942, 20959, 20960, 20983, 20984, 20999, 21000, 21113, 21114]
1368;92;109;10;60;[1368, 20905, 20906, 20927, 20928, 20943, 20944, 20961, 20962, 20977, 20978, 21001, 21002, 21089, 21090]
1369;92;110;2;50;[1369, 20907, 20908, 20921, 20922, 20957, 20958, 20975, 20976, 21005, 21006, 21021, 21022]
1370;92;111;4;30;[1370, 20911, 20912, 20923, 20924, 20945, 20946, 20955, 20956, 20979, 20980, 21007, 21008, 21047, 21048]
1371;93;107;4;35;[1371, 21141, 21142, 21187, 21188, 21205, 21206, 21309, 21310]
1372;93;108;8;30;[1372, 21145, 21146, 21165, 21166, 21189, 21190, 21207, 21208, 21225, 21226, 21235, 21236]
1373;93;109;8;40;[1373, 21143, 21144, 21167, 21168, 21183, 21184, 21209, 21210, 21221, 21222, 21285, 21286]
1374;93;110;4;45;[1374, 21163, 21164, 21181, 21182, 21223, 21224]
1375;93;111;2;40;[1375, 21147, 21148, 21161, 21162, 21185, 21186, 21211, 21212, 21227, 21228, 21261, 21262]
1376;94;107;4;55;[1376, 21365, 21366, 21391, 21392, 21413, 21414, 21435, 21436, 21453, 21454]
1377;94;108;10;50;[1377, 21333, 21334, 21349, 21350, 21369, 21370, 21393, 21394, 21409, 21410, 21433, 21434, 21495, 21496]
1378;94;109;6;30;[1378, 21329, 21330, 21351, 21352, 21367, 21368, 21387, 21388, 21411, 21412, 21437, 21438, 21471, 21472]
1379;94;110;2;50;[1379, 21331, 21332, 21347, 21348, 21385, 21386, 21415, 21416, 21545, 21546]
1380;94;111;8;50;[1380, 21335, 21336, 21345, 21346, 21371, 21372, 21389, 21390, 21417, 21418, 21439, 21440, 21521, 21522]
1381;95;107;10;60;[1381, 21589, 21590, 21617, 21618, 21651, 21652, 21769, 21770]
