id;depart;arrivee;capacite du vol;list_itineraires
211;25;29;90;[4194, 4195, 4468, 4469, 4634, 4635, 4798, 4799, 4834, 4835, 5010, 5011, 5168, 5169, 5256, 5257, 5432, 5433, 5554, 5555, 5880, 5881]
212;25;34;60;[4196, 4197, 4470, 4471, 4636, 4637, 4800, 4801, 4836, 4837, 5012, 5013, 5170, 5171, 5258, 5259, 5434, 5435, 5556, 5557, 5896, 5897]
213;25;35;70;[4198, 4199, 4472, 4473, 4638, 4639, 4802, 4803, 4838, 4839, 5014, 5015, 5172, 5173, 5260, 5261, 5436, 5437, 5558, 5559, 5914, 5915]
214;25;33;70;[4200, 4201, 4474, 4475, 4640, 4641, 4804, 4805, 4840, 4841, 5016, 5017, 5174, 5175, 5262, 5263, 5438, 5439, 5560, 5561, 5934, 5935]
215;25;36;90;[4202, 4203, 4476, 4477, 4642, 4643, 4806, 4807, 4842, 4843, 5018, 5019, 5176, 5177, 5264, 5265, 5440, 5441, 5562, 5563, 5954, 5955]
216;26;29;50;[4206, 4207, 4390, 4391, 4774, 4775, 4864, 4865, 5022, 5023, 5180, 5181, 5268, 5269, 5444, 5445, 5602, 5603, 5970, 5971]
217;26;32;80;[4208, 4209, 4392, 4393, 4776, 4777, 4866, 4867, 5024, 5025, 5182, 5183, 5270, 5271, 5446, 5447, 5604, 5605, 5986, 5987]
218;26;30;80;[4210, 4211, 4394, 4395, 4778, 4779, 4868, 4869, 5026, 5027, 5184, 5185, 5272, 5273, 5448, 5449, 5606, 5607, 6002, 6003]
219;26;31;90;[4212, 4213, 4396, 4397, 4780, 4781, 4870, 4871, 5028, 5029, 5186, 5187, 5274, 5275, 5450, 5451, 5608, 5609, 6020, 6021]
220;26;35;100;[4214, 4215, 4398, 4399, 4782, 4783, 4872, 4873, 5030, 5031, 5188, 5189, 5276, 5277, 5452, 5453, 5610, 5611, 6038, 6039]
221;26;34;70;[4216, 4217, 4400, 4401, 4784, 4785, 4874, 4875, 5032, 5033, 5190, 5191, 5278, 5279, 5454, 5455, 5612, 5613, 6058, 6059]
222;26;33;100;[4218, 4219, 4402, 4403, 4786, 4787, 4876, 4877, 5034, 5035, 5192, 5193, 5280, 5281, 5456, 5457, 5614, 5615, 6076, 6077]
223;26;36;100;[4220, 4221, 4404, 4405, 4788, 4789, 4878, 4879, 5036, 5037, 5194, 5195, 5282, 5283, 5458, 5459, 5616, 5617, 6096, 6097]
224;27;29;70;[4260, 4261, 4426, 4427, 4610, 4611, 4882, 4883, 4986, 4987, 5144, 5145, 5304, 5305, 5462, 5463, 5530, 5531, 6112, 6113]
225;27;31;70;[4262, 4263, 4428, 4429, 4612, 4613, 4884, 4885, 4988, 4989, 5146, 5147, 5306, 5307, 5464, 5465, 5532, 5533, 6128, 6129]
226;27;32;90;[4264, 4265, 4430, 4431, 4614, 4615, 4886, 4887, 4990, 4991, 5148, 5149, 5308, 5309, 5466, 5467, 5534, 5535, 6146, 6147]
227;27;30;80;[4266, 4267, 4432, 4433, 4616, 4617, 4888, 4889, 4992, 4993, 5150, 5151, 5310, 5311, 5468, 5469, 5536, 5537, 6162, 6163]
228;27;33;90;[4268, 4269, 4434, 4435, 4618, 4619, 4890, 4891, 4994, 4995, 5152, 5153, 5312, 5313, 5470, 5471, 5538, 5539, 6180, 6181]
229;27;35;90;[4270, 4271, 4436, 4437, 4620, 4621, 4892, 4893, 4996, 4997, 5154, 5155, 5314, 5315, 5472, 5473, 5540, 5541, 6200, 6201]
230;27;34;70;[4272, 4273, 4438, 4439, 4622, 4623, 4894, 4895, 4998, 4999, 5156, 5157, 5316, 5317, 5474, 5475, 5542, 5543, 6220, 6221]
231;27;36;60;[4274, 4275, 4440, 4441, 4624, 4625, 4896, 4897, 5000, 5001, 5158, 5159, 5318, 5319, 5476, 5477, 5544, 5545, 6238, 6239]
232;28;31;60;[4224, 4225, 4408, 4409, 4646, 4647, 4756, 4757, 4846, 4847, 4968, 4969, 5286, 5287, 5566, 5567, 6254, 6255]
233;28;32;50;[4226, 4227, 4410, 4411, 4648, 4649, 4758, 4759, 4848, 4849, 4970, 4971, 5288, 5289, 5568, 5569, 6272, 6273]
234;28;29;50;[4228, 4229, 4412, 4413, 4650, 4651, 4760, 4761, 4850, 4851, 4972, 4973, 5290, 5291, 5570, 5571, 6288, 6289]
235;28;30;50;[4230, 4231, 4414, 4415, 4652, 4653, 4762, 4763, 4852, 4853, 4974, 4975, 5292, 5293, 5572, 5573, 6304, 6305]
236;28;34;50;[4232, 4233, 4416, 4417, 4654, 4655, 4764, 4765, 4854, 4855, 4976, 4977, 5294, 5295, 5574, 5575, 6322, 6323]
237;28;33;80;[4234, 4235, 4418, 4419, 4656, 4657, 4766, 4767, 4856, 4857, 4978, 4979, 5296, 5297, 5576, 5577, 6340, 6341]
238;28;36;90;[4236, 4237, 4420, 4421, 4658, 4659, 4768, 4769, 4858, 4859, 4980, 4981, 5298, 5299, 5578, 5579, 6360, 6361]
239;28;35;80;[4238, 4239, 4422, 4423, 4660, 4661, 4770, 4771, 4860, 4861, 4982, 4983, 5300, 5301, 5580, 5581, 6376, 6377]
240;29;34;70;[4900, 4901, 5058, 5059, 5356, 5357, 5514, 5515, 5638, 5639, 5688, 5689, 5882, 5883, 5972, 5973, 6114, 6115, 6290, 6291, 6396, 6397]
241;29;35;60;[4902, 4903, 5060, 5061, 5358, 5359, 5516, 5517, 5640, 5641, 5690, 5691, 5884, 5885, 5974, 5975, 6116, 6117, 6292, 6293, 6414, 6415]
242;29;36;60;[4904, 4905, 5062, 5063, 5360, 5361, 5518, 5519, 5642, 5643, 5692, 5693, 5886, 5887, 5976, 5977, 6118, 6119, 6294, 6295, 6434, 6435]
243;29;33;90;[4906, 4907, 5064, 5065, 5362, 5363, 5520, 5521, 5644, 5645, 5694, 5695, 5888, 5889, 5978, 5979, 6120, 6121, 6296, 6297, 6450, 6451]
244;29;40;60;[4908, 4909, 5066, 5067, 5364, 5365, 5522, 5523, 5646, 5647, 5696, 5697, 5890, 5891, 5980, 5981, 6122, 6123, 6298, 6299, 6470, 6471]
245;29;39;90;[4910, 4911, 5068, 5069, 5366, 5367, 5524, 5525, 5648, 5649, 5698, 5699, 5892, 5893, 5982, 5983, 6124, 6125, 6300, 6301, 6492, 6493]
246;29;38;80;[4912, 4913, 5070, 5071, 5368, 5369, 5526, 5527, 5650, 5651, 5700, 5701, 5894, 5895, 5984, 5985, 6126, 6127, 6302, 6303, 6510, 6511]
247;30;35;100;[4950, 4951, 5074, 5075, 5198, 5199, 5372, 5373, 5620, 5621, 5738, 5739, 5830, 5831, 6004, 6005, 6164, 6165, 6306, 6307, 6534, 6535]
248;30;36;90;[4952, 4953, 5076, 5077, 5200, 5201, 5374, 5375, 5622, 5623, 5740, 5741, 5832, 5833, 6006, 6007, 6166, 6167, 6308, 6309, 6554, 6555]
249;30;33;100;[4954, 4955, 5078, 5079, 5202, 5203, 5376, 5377, 5624, 5625, 5742, 5743, 5834, 5835, 6008, 6009, 6168, 6169, 6310, 6311, 6570, 6571]
250;30;34;100;[4956, 4957, 5080, 5081, 5204, 5205, 5378, 5379, 5626, 5627, 5744, 5745, 5836, 5837, 6010, 6011, 6170, 6171, 6312, 6313, 6590, 6591]
251;30;40;70;[4958, 4959, 5082, 5083, 5206, 5207, 5380, 5381, 5628, 5629, 5746, 5747, 5838, 5839, 6012, 6013, 6172, 6173, 6314, 6315, 6608, 6609]
252;30;39;90;[4960, 4961, 5084, 5085, 5208, 5209, 5382, 5383, 5630, 5631, 5748, 5749, 5840, 5841, 6014, 6015, 6174, 6175, 6316, 6317, 6630, 6631]
253;30;38;90;[4962, 4963, 5086, 5087, 5210, 5211, 5384, 5385, 5632, 5633, 5750, 5751, 5842, 5843, 6016, 6017, 6176, 6177, 6318, 6319, 6648, 6649]
254;30;37;70;[4964, 4965, 5088, 5089, 5212, 5213, 5386, 5387, 5634, 5635, 5752, 5753, 5844, 5845, 6018, 6019, 6178, 6179, 6320, 6321, 6672, 6673]
255;31;36;100;[4916, 4917, 5108, 5109, 5232, 5233, 5390, 5391, 5496, 5497, 5654, 5655, 5704, 5705, 5864, 5865, 6022, 6023, 6130, 6131, 6256, 6257, 6694, 6695]
256;31;33;100;[4918, 4919, 5110, 5111, 5234, 5235, 5392, 5393, 5498, 5499, 5656, 5657, 5706, 5707, 5866, 5867, 6024, 6025, 6132, 6133, 6258, 6259, 6710, 6711]
257;31;35;80;[4920, 4921, 5112, 5113, 5236, 5237, 5394, 5395, 5500, 5501, 5658, 5659, 5708, 5709, 5868, 5869, 6026, 6027, 6134, 6135, 6260, 6261, 6730, 6731]
258;31;34;60;[4922, 4923, 5114, 5115, 5238, 5239, 5396, 5397, 5502, 5503, 5660, 5661, 5710, 5711, 5870, 5871, 6028, 6029, 6136, 6137, 6262, 6263, 6750, 6751]
259;31;40;60;[4924, 4925, 5116, 5117, 5240, 5241, 5398, 5399, 5504, 5505, 5662, 5663, 5712, 5713, 5872, 5873, 6030, 6031, 6138, 6139, 6264, 6265, 6768, 6769]
260;31;38;80;[4926, 4927, 5118, 5119, 5242, 5243, 5400, 5401, 5506, 5507, 5664, 5665, 5714, 5715, 5874, 5875, 6032, 6033, 6140, 6141, 6266, 6267, 6790, 6791]
261;31;37;70;[4928, 4929, 5120, 5121, 5244, 5245, 5402, 5403, 5508, 5509, 5666, 5667, 5716, 5717, 5876, 5877, 6034, 6035, 6142, 6143, 6268, 6269, 6814, 6815]
262;31;39;90;[4930, 4931, 5122, 5123, 5246, 5247, 5404, 5405, 5510, 5511, 5668, 5669, 5718, 5719, 5878, 5879, 6036, 6037, 6144, 6145, 6270, 6271, 6836, 6837]
263;32;34;50;[4934, 4935, 5092, 5093, 5216, 5217, 5340, 5341, 5480, 5481, 5672, 5673, 5722, 5723, 5848, 5849, 5988, 5989, 6148, 6149, 6274, 6275, 6854, 6855]
264;32;35;100;[4936, 4937, 5094, 5095, 5218, 5219, 5342, 5343, 5482, 5483, 5674, 5675, 5724, 5725, 5850, 5851, 5990, 5991, 6150, 6151, 6276, 6277, 6872, 6873]
265;32;36;100;[4938, 4939, 5096, 5097, 5220, 5221, 5344, 5345, 5484, 5485, 5676, 5677, 5726, 5727, 5852, 5853, 5992, 5993, 6152, 6153, 6278, 6279, 6892, 6893]
266;32;33;100;[4940, 4941, 5098, 5099, 5222, 5223, 5346, 5347, 5486, 5487, 5678, 5679, 5728, 5729, 5854, 5855, 5994, 5995, 6154, 6155, 6280, 6281, 6908, 6909]
267;32;38;50;[4942, 4943, 5100, 5101, 5224, 5225, 5348, 5349, 5488, 5489, 5680, 5681, 5730, 5731, 5856, 5857, 5996, 5997, 6156, 6157, 6282, 6283, 6928, 6929]
268;32;39;50;[4944, 4945, 5102, 5103, 5226, 5227, 5350, 5351, 5490, 5491, 5682, 5683, 5732, 5733, 5858, 5859, 5998, 5999, 6158, 6159, 6284, 6285, 6952, 6953]
269;32;37;50;[4946, 4947, 5104, 5105, 5228, 5229, 5352, 5353, 5492, 5493, 5684, 5685, 5734, 5735, 5860, 5861, 6000, 6001, 6160, 6161, 6286, 6287, 6970, 6971]
270;33;40;70;[5774, 5775, 5936, 5937, 6078, 6079, 6182, 6183, 6342, 6343, 6452, 6453, 6572, 6573, 6712, 6713, 6910, 6911, 6992, 6993]
271;33;39;90;[5776, 5777, 5938, 5939, 6080, 6081, 6184, 6185, 6344, 6345, 6454, 6455, 6574, 6575, 6714, 6715, 6912, 6913, 7014, 7015]
272;33;38;100;[5778, 5779, 5940, 5941, 6082, 6083, 6186, 6187, 6346, 6347, 6456, 6457, 6576, 6577, 6716, 6717, 6914, 6915, 7032, 7033]
273;33;37;60;[5780, 5781, 5942, 5943, 6084, 6085, 6188, 6189, 6348, 6349, 6458, 6459, 6578, 6579, 6718, 6719, 6916, 6917, 7056, 7057]
274;33;42;50;[5782, 5783, 5944, 5945, 6086, 6087, 6190, 6191, 6350, 6351, 6460, 6461, 6580, 6581, 6720, 6721, 6918, 6919, 7078, 7079]
275;33;41;100;[5784, 5785, 5946, 5947, 6088, 6089, 6192, 6193, 6352, 6353, 6462, 6463, 6582, 6583, 6722, 6723, 6920, 6921, 7096, 7097]
276;33;43;60;[5786, 5787, 5948, 5949, 6090, 6091, 6194, 6195, 6354, 6355, 6464, 6465, 6584, 6585, 6724, 6725, 6922, 6923, 7112, 7113]
277;33;44;50;[5788, 5789, 5950, 5951, 6092, 6093, 6196, 6197, 6356, 6357, 6466, 6467, 6586, 6587, 6726, 6727, 6924, 6925, 7128, 7129]
278;33;45;70;[5790, 5791, 5952, 5953, 6094, 6095, 6198, 6199, 6358, 6359, 6468, 6469, 6588, 6589, 6728, 6729, 6926, 6927, 7146, 7147]
279;34;37;100;[5756, 5757, 5898, 5899, 6060, 6061, 6222, 6223, 6324, 6325, 6398, 6399, 6592, 6593, 6752, 6753, 6856, 6857, 7162, 7163]
280;34;39;50;[5758, 5759, 5900, 5901, 6062, 6063, 6224, 6225, 6326, 6327, 6400, 6401, 6594, 6595, 6754, 6755, 6858, 6859, 7184, 7185]
281;34;38;50;[5760, 5761, 5902, 5903, 6064, 6065, 6226, 6227, 6328, 6329, 6402, 6403, 6596, 6597, 6756, 6757, 6860, 6861, 7202, 7203]
282;34;40;100;[5762, 5763, 5904, 5905, 6066, 6067, 6228, 6229, 6330, 6331, 6404, 6405, 6598, 6599, 6758, 6759, 6862, 6863, 7226, 7227]
283;34;45;100;[5764, 5765, 5906, 5907, 6068, 6069, 6230, 6231, 6332, 6333, 6406, 6407, 6600, 6601, 6760, 6761, 6864, 6865, 7248, 7249]
284;34;43;60;[5766, 5767, 5908, 5909, 6070, 6071, 6232, 6233, 6334, 6335, 6408, 6409, 6602, 6603, 6762, 6763, 6866, 6867, 7264, 7265]
285;34;41;80;[5768, 5769, 5910, 5911, 6072, 6073, 6234, 6235, 6336, 6337, 6410, 6411, 6604, 6605, 6764, 6765, 6868, 6869, 7280, 7281]
286;34;42;90;[5770, 5771, 5912, 5913, 6074, 6075, 6236, 6237, 6338, 6339, 6412, 6413, 6606, 6607, 6766, 6767, 6870, 6871, 7296, 7297]
287;35;37;80;[5794, 5795, 5916, 5917, 6040, 6041, 6202, 6203, 6378, 6379, 6416, 6417, 6536, 6537, 6732, 6733, 6874, 6875, 7314, 7315]
288;35;40;100;[5796, 5797, 5918, 5919, 6042, 6043, 6204, 6205, 6380, 6381, 6418, 6419, 6538, 6539, 6734, 6735, 6876, 6877, 7336, 7337]
289;35;39;50;[5798, 5799, 5920, 5921, 6044, 6045, 6206, 6207, 6382, 6383, 6420, 6421, 6540, 6541, 6736, 6737, 6878, 6879, 7358, 7359]
290;35;38;100;[5800, 5801, 5922, 5923, 6046, 6047, 6208, 6209, 6384, 6385, 6422, 6423, 6542, 6543, 6738, 6739, 6880, 6881, 7376, 7377]
291;35;42;70;[5802, 5803, 5924, 5925, 6048, 6049, 6210, 6211, 6386, 6387, 6424, 6425, 6544, 6545, 6740, 6741, 6882, 6883, 7400, 7401]
292;35;41;100;[5804, 5805, 5926, 5927, 6050, 6051, 6212, 6213, 6388, 6389, 6426, 6427, 6546, 6547, 6742, 6743, 6884, 6885, 7418, 7419]
293;35;43;90;[5806, 5807, 5928, 5929, 6052, 6053, 6214, 6215, 6390, 6391, 6428, 6429, 6548, 6549, 6744, 6745, 6886, 6887, 7434, 7435]
294;35;44;90;[5808, 5809, 5930, 5931, 6054, 6055, 6216, 6217, 6392, 6393, 6430, 6431, 6550, 6551, 6746, 6747, 6888, 6889, 7450, 7451]
295;35;45;80;[5810, 5811, 5932, 5933, 6056, 6057, 6218, 6219, 6394, 6395, 6432, 6433, 6552, 6553, 6748, 6749, 6890, 6891, 7468, 7469]
296;36;38;50;[5814, 5815, 5956, 5957, 6098, 6099, 6240, 6241, 6362, 6363, 6436, 6437, 6556, 6557, 6696, 6697, 6894, 6895, 7484, 7485]
297;36;39;60;[5816, 5817, 5958, 5959, 6100, 6101, 6242, 6243, 6364, 6365, 6438, 6439, 6558, 6559, 6698, 6699, 6896, 6897, 7508, 7509]
298;36;40;60;[5818, 5819, 5960, 5961, 6102, 6103, 6244, 6245, 6366, 6367, 6440, 6441, 6560, 6561, 6700, 6701, 6898, 6899, 7526, 7527]
299;36;37;70;[5820, 5821, 5962, 5963, 6104, 6105, 6246, 6247, 6368, 6369, 6442, 6443, 6562, 6563, 6702, 6703, 6900, 6901, 7548, 7549]
300;36;43;50;[5822, 5823, 5964, 5965, 6106, 6107, 6248, 6249, 6370, 6371, 6444, 6445, 6564, 6565, 6704, 6705, 6902, 6903, 7570, 7571]
301;36;42;80;[5824, 5825, 5966, 5967, 6108, 6109, 6250, 6251, 6372, 6373, 6446, 6447, 6566, 6567, 6706, 6707, 6904, 6905, 7586, 7587]
302;36;44;100;[5826, 5827, 5968, 5969, 6110, 6111, 6252, 6253, 6374, 6375, 6448, 6449, 6568, 6569, 6708, 6709, 6906, 6907, 7604, 7605]
303;37;42;90;[6674, 6675, 6816, 6817, 6972, 6973, 7058, 7059, 7164, 7165, 7316, 7317, 7550, 7551, 7622, 7623]
304;37;45;70;[6676, 6677, 6818, 6819, 6974, 6975, 7060, 7061, 7166, 7167, 7318, 7319, 7552, 7553, 7640, 7641]
305;37;43;70;[6678, 6679, 6820, 6821, 6976, 6977, 7062, 7063, 7168, 7169, 7320, 7321, 7554, 7555, 7656, 7657]
306;37;41;100;[6680, 6681, 6822, 6823, 6978, 6979, 7064, 7065, 7170, 7171, 7322, 7323, 7556, 7557, 7672, 7673]
307;37;49;70;[6682, 6683, 6824, 6825, 6980, 6981, 7066, 7067, 7172, 7173, 7324, 7325, 7558, 7559, 7688, 7689]
308;37;51;90;[6684, 6685, 6826, 6827, 6982, 6983, 7068, 7069, 7174, 7175, 7326, 7327, 7560, 7561, 7706, 7707]
309;37;46;80;[6686, 6687, 6828, 6829, 6984, 6985, 7070, 7071, 7176, 7177, 7328, 7329, 7562, 7563, 7726, 7727]
310;37;47;90;[6688, 6689, 6830, 6831, 6986, 6987, 7072, 7073, 7178, 7179, 7330, 7331, 7564, 7565, 7746, 7747]
311;37;52;100;[6690, 6691, 6832, 6833, 6988, 6989, 7074, 7075, 7180, 7181, 7332, 7333, 7566, 7567, 7766, 7767]
312;37;48;80;[6692, 6693, 6834, 6835, 6990, 6991, 7076, 7077, 7182, 7183, 7334, 7335, 7568, 7569, 7784, 7785]
313;38;45;70;[6512, 6513, 6650, 6651, 6792, 6793, 6930, 6931, 7034, 7035, 7204, 7205, 7378, 7379, 7486, 7487, 7804, 7805]
314;38;44;90;[6514, 6515, 6652, 6653, 6794, 6795, 6932, 6933, 7036, 7037, 7206, 7207, 7380, 7381, 7488, 7489, 7820, 7821]
315;38;43;80;[6516, 6517, 6654, 6655, 6796, 6797, 6934, 6935, 7038, 7039, 7208, 7209, 7382, 7383, 7490, 7491, 7838, 7839]
316;38;42;50;[6518, 6519, 6656, 6657, 6798, 6799, 6936, 6937, 7040, 7041, 7210, 7211, 7384, 7385, 7492, 7493, 7854, 7855]
317;38;41;80;[6520, 6521, 6658, 6659, 6800, 6801, 6938, 6939, 7042, 7043, 7212, 7213, 7386, 7387, 7494, 7495, 7872, 7873]
318;38;47;80;[6522, 6523, 6660, 6661, 6802, 6803, 6940, 6941, 7044, 7045, 7214, 7215, 7388, 7389, 7496, 7497, 7888, 7889]
319;38;48;80;[6524, 6525, 6662, 6663, 6804, 6805, 6942, 6943, 7046, 7047, 7216, 7217, 7390, 7391, 7498, 7499, 7908, 7909]
320;38;46;60;[6526, 6527, 6664, 6665, 6806, 6807, 6944, 6945, 7048, 7049, 7218, 7219, 7392, 7393, 7500, 7501, 7928, 7929]
321;38;49;60;[6528, 6529, 6666, 6667, 6808, 6809, 6946, 6947, 7050, 7051, 7220, 7221, 7394, 7395, 7502, 7503, 7948, 7949]
322;38;51;70;[6530, 6531, 6668, 6669, 6810, 6811, 6948, 6949, 7052, 7053, 7222, 7223, 7396, 7397, 7504, 7505, 7966, 7967]
323;38;52;90;[6532, 6533, 6670, 6671, 6812, 6813, 6950, 6951, 7054, 7055, 7224, 7225, 7398, 7399, 7506, 7507, 7986, 7987]
324;39;42;80;[6494, 6495, 6632, 6633, 6838, 6839, 6954, 6955, 7016, 7017, 7186, 7187, 7360, 7361, 7510, 7511, 8004, 8005]
325;39;41;70;[6496, 6497, 6634, 6635, 6840, 6841, 6956, 6957, 7018, 7019, 7188, 7189, 7362, 7363, 7512, 7513, 8022, 8023]
326;39;45;70;[6498, 6499, 6636, 6637, 6842, 6843, 6958, 6959, 7020, 7021, 7190, 7191, 7364, 7365, 7514, 7515, 8038, 8039]
327;39;44;70;[6500, 6501, 6638, 6639, 6844, 6845, 6960, 6961, 7022, 7023, 7192, 7193, 7366, 7367, 7516, 7517, 8054, 8055]
328;39;43;70;[6502, 6503, 6640, 6641, 6846, 6847, 6962, 6963, 7024, 7025, 7194, 7195, 7368, 7369, 7518, 7519, 8072, 8073]
329;39;48;60;[6504, 6505, 6642, 6643, 6848, 6849, 6964, 6965, 7026, 7027, 7196, 7197, 7370, 7371, 7520, 7521, 8088, 8089]
330;39;46;50;[6506, 6507, 6644, 6645, 6850, 6851, 6966, 6967, 7028, 7029, 7198, 7199, 7372, 7373, 7522, 7523, 8108, 8109]
331;39;47;90;[6508, 6509, 6646, 6647, 6852, 6853, 6968, 6969, 7030, 7031, 7200, 7201, 7374, 7375, 7524, 7525, 8128, 8129]
332;40;45;50;[6472, 6473, 6610, 6611, 6770, 6771, 6994, 6995, 7228, 7229, 7338, 7339, 7528, 7529, 8148, 8149]
333;40;42;70;[6474, 6475, 6612, 6613, 6772, 6773, 6996, 6997, 7230, 7231, 7340, 7341, 7530, 7531, 8164, 8165]
334;40;44;90;[6476, 6477, 6614, 6615, 6774, 6775, 6998, 6999, 7232, 7233, 7342, 7343, 7532, 7533, 8182, 8183]
335;40;41;100;[6478, 6479, 6616, 6617, 6776, 6777, 7000, 7001, 7234, 7235, 7344, 7345, 7534, 7535, 8200, 8201]
336;40;43;60;[6480, 6481, 6618, 6619, 6778, 6779, 7002, 7003, 7236, 7237, 7346, 7347, 7536, 7537, 8216, 8217]
337;40;46;100;[6482, 6483, 6620, 6621, 6780, 6781, 7004, 7005, 7238, 7239, 7348, 7349, 7538, 7539, 8232, 8233]
338;40;50;60;[6484, 6485, 6622, 6623, 6782, 6783, 7006, 7007, 7240, 7241, 7350, 7351, 7540, 7541, 8252, 8253]
339;40;52;60;[6486, 6487, 6624, 6625, 6784, 6785, 7008, 7009, 7242, 7243, 7352, 7353, 7542, 7543, 8268, 8269]
340;40;51;100;[6488, 6489, 6626, 6627, 6786, 6787, 7010, 7011, 7244, 7245, 7354, 7355, 7544, 7545, 8286, 8287]
341;40;48;60;[6490, 6491, 6628, 6629, 6788, 6789, 7012, 7013, 7246, 7247, 7356, 7357, 7546, 7547, 8306, 8307]
342;41;50;50;[7098, 7099, 7282, 7283, 7420, 7421, 7674, 7675, 7874, 7875, 8024, 8025, 8202, 8203, 8326, 8327]
343;41;48;70;[7100, 7101, 7284, 7285, 7422, 7423, 7676, 7677, 7876, 7877, 8026, 8027, 8204, 8205, 8342, 8343]
344;41;51;80;[7102, 7103, 7286, 7287, 7424, 7425, 7678, 7679, 7878, 7879, 8028, 8029, 8206, 8207, 8362, 8363]
345;41;46;60;[7104, 7105, 7288, 7289, 7426, 7427, 7680, 7681, 7880, 7881, 8030, 8031, 8208, 8209, 8382, 8383]
346;41;56;80;[7106, 7107, 7290, 7291, 7428, 7429, 7682, 7683, 7882, 7883, 8032, 8033, 8210, 8211, 8402, 8403]
347;41;55;90;[7108, 7109, 7292, 7293, 7430, 7431, 7684, 7685, 7884, 7885, 8034, 8035, 8212, 8213, 8420, 8421]
348;41;54;60;[7110, 7111, 7294, 7295, 7432, 7433, 7686, 7687, 7886, 7887, 8036, 8037, 8214, 8215, 8440, 8441]
349;42;51;70;[7080, 7081, 7298, 7299, 7402, 7403, 7588, 7589, 7624, 7625, 7856, 7857, 8006, 8007, 8166, 8167, 8460, 8461]
350;42;46;80;[7082, 7083, 7300, 7301, 7404, 7405, 7590, 7591, 7626, 7627, 7858, 7859, 8008, 8009, 8168, 8169, 8480, 8481]
351;42;49;50;[7084, 7085, 7302, 7303, 7406, 7407, 7592, 7593, 7628, 7629, 7860, 7861, 8010, 8011, 8170, 8171, 8500, 8501]
352;42;50;70;[7086, 7087, 7304, 7305, 7408, 7409, 7594, 7595, 7630, 7631, 7862, 7863, 8012, 8013, 8172, 8173, 8518, 8519]
353;42;48;100;[7088, 7089, 7306, 7307, 7410, 7411, 7596, 7597, 7632, 7633, 7864, 7865, 8014, 8015, 8174, 8175, 8534, 8535]
354;42;55;100;[7090, 7091, 7308, 7309, 7412, 7413, 7598, 7599, 7634, 7635, 7866, 7867, 8016, 8017, 8176, 8177, 8554, 8555]
355;42;53;60;[7092, 7093, 7310, 7311, 7414, 7415, 7600, 7601, 7636, 7637, 7868, 7869, 8018, 8019, 8178, 8179, 8574, 8575]
356;42;56;100;[7094, 7095, 7312, 7313, 7416, 7417, 7602, 7603, 7638, 7639, 7870, 7871, 8020, 8021, 8180, 8181, 8590, 8591]
357;43;52;80;[7114, 7115, 7266, 7267, 7436, 7437, 7572, 7573, 7658, 7659, 7840, 7841, 8074, 8075, 8218, 8219, 8608, 8609]
358;43;51;80;[7116, 7117, 7268, 7269, 7438, 7439, 7574, 7575, 7660, 7661, 7842, 7843, 8076, 8077, 8220, 8221, 8626, 8627]
359;43;47;70;[7118, 7119, 7270, 7271, 7440, 7441, 7576, 7577, 7662, 7663, 7844, 7845, 8078, 8079, 8222, 8223, 8646, 8647]
360;43;46;100;[7120, 7121, 7272, 7273, 7442, 7443, 7578, 7579, 7664, 7665, 7846, 7847, 8080, 8081, 8224, 8225, 8666, 8667]
361;43;55;50;[7122, 7123, 7274, 7275, 7444, 7445, 7580, 7581, 7666, 7667, 7848, 7849, 8082, 8083, 8226, 8227, 8686, 8687]
362;43;53;100;[7124, 7125, 7276, 7277, 7446, 7447, 7582, 7583, 7668, 7669, 7850, 7851, 8084, 8085, 8228, 8229, 8706, 8707]
363;43;56;50;[7126, 7127, 7278, 7279, 7448, 7449, 7584, 7585, 7670, 7671, 7852, 7853, 8086, 8087, 8230, 8231, 8722, 8723]
364;44;46;60;[7130, 7131, 7452, 7453, 7606, 7607, 7822, 7823, 8056, 8057, 8184, 8185, 8740, 8741]
365;44;50;70;[7132, 7133, 7454, 7455, 7608, 7609, 7824, 7825, 8058, 8059, 8186, 8187, 8760, 8761]
366;44;51;80;[7134, 7135, 7456, 7457, 7610, 7611, 7826, 7827, 8060, 8061, 8188, 8189, 8776, 8777]
367;44;49;100;[7136, 7137, 7458, 7459, 7612, 7613, 7828, 7829, 8062, 8063, 8190, 8191, 8796, 8797]
368;44;48;70;[7138, 7139, 7460, 7461, 7614, 7615, 7830, 7831, 8064, 8065, 8192, 8193, 8814, 8815]
369;44;53;100;[7140, 7141, 7462, 7463, 7616, 7617, 7832, 7833, 8066, 8067, 8194, 8195, 8834, 8835]
370;44;54;100;[7142, 7143, 7464, 7465, 7618, 7619, 7834, 7835, 8068, 8069, 8196, 8197, 8850, 8851]
371;44;56;60;[7144, 7145, 7466, 7467, 7620, 7621, 7836, 7837, 8070, 8071, 8198, 8199, 8870, 8871]
372;45;46;50;[7148, 7149, 7250, 7251, 7470, 7471, 7642, 7643, 7806, 7807, 8040, 8041, 8150, 8151, 8888, 8889]
373;45;51;60;[7150, 7151, 7252, 7253, 7472, 7473, 7644, 7645, 7808, 7809, 8042, 8043, 8152, 8153, 8908, 8909]
