id;depart;arrivee;capacite du vol;list_itineraires
210;24;34;80;[3803, 3804, 3985, 3986, 4159, 4160, 4297, 4298, 4427, 4428, 4629, 4630, 4759, 4760, 4907, 4908, 5019, 5020, 5197, 5198, 5385, 5386, 5581, 5582, 6321, 6322]
211;24;37;50;[3805, 3806, 3987, 3988, 4161, 4162, 4299, 4300, 4429, 4430, 4631, 4632, 4761, 4762, 4909, 4910, 5021, 5022, 5199, 5200, 5387, 5388, 5583, 5584, 6341, 6342]
212;24;39;60;[3807, 3808, 3989, 3990, 4163, 4164, 4301, 4302, 4431, 4432, 4633, 4634, 4763, 4764, 4911, 4912, 5023, 5024, 5201, 5202, 5389, 5390, 5585, 5586, 6357, 6358]
213;25;37;80;[4973, 4974, 5115, 5116, 5293, 5294, 5489, 5490, 5763, 5764, 5933, 5934, 6067, 6068, 6305, 6306, 6379, 6380]
214;25;36;100;[4975, 4976, 5117, 5118, 5295, 5296, 5491, 5492, 5765, 5766, 5935, 5936, 6069, 6070, 6307, 6308, 6395, 6396]
215;25;38;90;[4977, 4978, 5119, 5120, 5297, 5298, 5493, 5494, 5767, 5768, 5937, 5938, 6071, 6072, 6309, 6310, 6413, 6414]
216;25;34;70;[4979, 4980, 5121, 5122, 5299, 5300, 5495, 5496, 5769, 5770, 5939, 5940, 6073, 6074, 6311, 6312, 6435, 6436]
217;25;41;50;[4981, 4982, 5123, 5124, 5301, 5302, 5497, 5498, 5771, 5772, 5941, 5942, 6075, 6076, 6313, 6314, 6455, 6456]
218;25;40;80;[4983, 4984, 5125, 5126, 5303, 5304, 5499, 5500, 5773, 5774, 5943, 5944, 6077, 6078, 6315, 6316, 6477, 6478]
219;25;42;90;[4985, 4986, 5127, 5128, 5305, 5306, 5501, 5502, 5775, 5776, 5945, 5946, 6079, 6080, 6317, 6318, 6499, 6500]
220;25;44;80;[4987, 4988, 5129, 5130, 5307, 5308, 5503, 5504, 5777, 5778, 5947, 5948, 6081, 6082, 6319, 6320, 6521, 6522]
221;26;33;90;[5091, 5092, 5627, 5628, 6241, 6242, 6539, 6540]
222;26;36;100;[5093, 5094, 5629, 5630, 6243, 6244, 6555, 6556]
223;26;34;100;[5095, 5096, 5631, 5632, 6245, 6246, 6573, 6574]
224;26;39;80;[5097, 5098, 5633, 5634, 6247, 6248, 6593, 6594]
225;26;35;90;[5099, 5100, 5635, 5636, 6249, 6250, 6615, 6616]
226;26;37;50;[5101, 5102, 5637, 5638, 6251, 6252, 6633, 6634]
227;26;44;90;[5103, 5104, 5639, 5640, 6253, 6254, 6649, 6650]
228;26;41;60;[5105, 5106, 5641, 5642, 6255, 6256, 6667, 6668]
229;26;43;100;[5107, 5108, 5643, 5644, 6257, 6258, 6689, 6690]
230;26;40;100;[5109, 5110, 5645, 5646, 6259, 6260, 6707, 6708]
231;26;42;50;[5111, 5112, 5647, 5648, 6261, 6262, 6729, 6730]
232;27;36;60;[4955, 4956, 5073, 5074, 5727, 5728, 5915, 5916, 6287, 6288, 6751, 6752]
233;27;39;60;[4957, 4958, 5075, 5076, 5729, 5730, 5917, 5918, 6289, 6290, 6769, 6770]
234;27;38;100;[4959, 4960, 5077, 5078, 5731, 5732, 5919, 5920, 6291, 6292, 6791, 6792]
235;27;34;80;[4961, 4962, 5079, 5080, 5733, 5734, 5921, 5922, 6293, 6294, 6813, 6814]
236;27;33;70;[4963, 4964, 5081, 5082, 5735, 5736, 5923, 5924, 6295, 6296, 6833, 6834]
237;27;41;80;[4965, 4966, 5083, 5084, 5737, 5738, 5925, 5926, 6297, 6298, 6849, 6850]
238;27;40;100;[4967, 4968, 5085, 5086, 5739, 5740, 5927, 5928, 6299, 6300, 6871, 6872]
239;27;42;90;[4969, 4970, 5087, 5088, 5741, 5742, 5929, 5930, 6301, 6302, 6893, 6894]
240;28;38;100;[5311, 5312, 5469, 5470, 5687, 5688, 5991, 5992, 6123, 6124, 6915, 6916]
241;28;37;70;[5313, 5314, 5471, 5472, 5689, 5690, 5993, 5994, 6125, 6126, 6937, 6938]
242;28;39;90;[5315, 5316, 5473, 5474, 5691, 5692, 5995, 5996, 6127, 6128, 6953, 6954]
243;28;33;60;[5317, 5318, 5475, 5476, 5693, 5694, 5997, 5998, 6129, 6130, 6975, 6976]
244;28;36;80;[5319, 5320, 5477, 5478, 5695, 5696, 5999, 6000, 6131, 6132, 6991, 6992]
245;28;34;70;[5321, 5322, 5479, 5480, 5697, 5698, 6001, 6002, 6133, 6134, 7009, 7010]
246;28;44;90;[5323, 5324, 5481, 5482, 5699, 5700, 6003, 6004, 6135, 6136, 7029, 7030]
247;28;42;100;[5325, 5326, 5483, 5484, 5701, 5702, 6005, 6006, 6137, 6138, 7047, 7048]
248;28;43;100;[5327, 5328, 5485, 5486, 5703, 5704, 6007, 6008, 6139, 6140, 7069, 7070]
249;29;39;90;[4915, 4916, 5133, 5134, 5451, 5452, 5651, 5652, 5745, 5746, 5951, 5952, 6105, 6106, 7087, 7088]
250;29;36;50;[4917, 4918, 5135, 5136, 5453, 5454, 5653, 5654, 5747, 5748, 5953, 5954, 6107, 6108, 7109, 7110]
251;29;34;50;[4919, 4920, 5137, 5138, 5455, 5456, 5655, 5656, 5749, 5750, 5955, 5956, 6109, 6110, 7127, 7128]
252;29;37;100;[4921, 4922, 5139, 5140, 5457, 5458, 5657, 5658, 5751, 5752, 5957, 5958, 6111, 6112, 7147, 7148]
253;29;43;50;[4923, 4924, 5141, 5142, 5459, 5460, 5659, 5660, 5753, 5754, 5959, 5960, 6113, 6114, 7163, 7164]
254;29;44;70;[4925, 4926, 5143, 5144, 5461, 5462, 5661, 5662, 5755, 5756, 5961, 5962, 6115, 6116, 7181, 7182]
255;29;40;100;[4927, 4928, 5145, 5146, 5463, 5464, 5663, 5664, 5757, 5758, 5963, 5964, 6117, 6118, 7199, 7200]
256;29;41;80;[4929, 4930, 5147, 5148, 5465, 5466, 5665, 5666, 5759, 5760, 5965, 5966, 6119, 6120, 7221, 7222]
257;30;34;80;[5169, 5170, 5431, 5432, 5589, 5590, 5707, 5708, 6085, 6086, 7243, 7244]
258;30;35;60;[5171, 5172, 5433, 5434, 5591, 5592, 5709, 5710, 6087, 6088, 7263, 7264]
259;30;36;60;[5173, 5174, 5435, 5436, 5593, 5594, 5711, 5712, 6089, 6090, 7281, 7282]
260;30;39;70;[5175, 5176, 5437, 5438, 5595, 5596, 5713, 5714, 6091, 6092, 7299, 7300]
261;30;41;80;[5177, 5178, 5439, 5440, 5597, 5598, 5715, 5716, 6093, 6094, 7321, 7322]
262;30;43;50;[5179, 5180, 5441, 5442, 5599, 5600, 5717, 5718, 6095, 6096, 7343, 7344]
263;30;40;50;[5181, 5182, 5443, 5444, 5601, 5602, 5719, 5720, 6097, 6098, 7361, 7362]
264;30;44;90;[5183, 5184, 5445, 5446, 5603, 5604, 5721, 5722, 6099, 6100, 7383, 7384]
265;30;42;50;[5185, 5186, 5447, 5448, 5605, 5606, 5723, 5724, 6101, 6102, 7401, 7402]
266;31;38;90;[4933, 4934, 5271, 5272, 5969, 5970, 6265, 6266, 7423, 7424]
267;31;35;100;[4935, 4936, 5273, 5274, 5971, 5972, 6267, 6268, 7445, 7446]
268;31;34;80;[4937, 4938, 5275, 5276, 5973, 5974, 6269, 6270, 7463, 7464]
269;31;36;50;[4939, 4940, 5277, 5278, 5975, 5976, 6271, 6272, 7483, 7484]
270;31;33;50;[4941, 4942, 5279, 5280, 5977, 5978, 6273, 6274, 7501, 7502]
271;31;37;70;[4943, 4944, 5281, 5282, 5979, 5980, 6275, 6276, 7517, 7518]
272;31;42;60;[4945, 4946, 5283, 5284, 5981, 5982, 6277, 6278, 7533, 7534]
273;31;44;100;[4947, 4948, 5285, 5286, 5983, 5984, 6279, 6280, 7555, 7556]
274;31;40;100;[4949, 4950, 5287, 5288, 5985, 5986, 6281, 6282, 7573, 7574]
275;31;41;90;[4951, 4952, 5289, 5290, 5987, 5988, 6283, 6284, 7595, 7596]
276;32;38;90;[5151, 5152, 5413, 5414, 5609, 5610, 5669, 5670, 5897, 5898, 7617, 7618]
277;32;35;80;[5153, 5154, 5415, 5416, 5611, 5612, 5671, 5672, 5899, 5900, 7639, 7640]
278;32;33;70;[5155, 5156, 5417, 5418, 5613, 5614, 5673, 5674, 5901, 5902, 7657, 7658]
279;32;37;70;[5157, 5158, 5419, 5420, 5615, 5616, 5675, 5676, 5903, 5904, 7673, 7674]
280;32;44;70;[5159, 5160, 5421, 5422, 5617, 5618, 5677, 5678, 5905, 5906, 7689, 7690]
281;32;42;90;[5161, 5162, 5423, 5424, 5619, 5620, 5679, 5680, 5907, 5908, 7707, 7708]
282;32;40;50;[5163, 5164, 5425, 5426, 5621, 5622, 5681, 5682, 5909, 5910, 7729, 7730]
283;32;41;70;[5165, 5166, 5427, 5428, 5623, 5624, 5683, 5684, 5911, 5912, 7751, 7752]
284;33;40;80;[5801, 5802, 6051, 6052, 6185, 6186, 6541, 6542, 6835, 6836, 6977, 6978, 7503, 7504, 7659, 7660, 7773, 7774]
285;33;42;100;[5803, 5804, 6053, 6054, 6187, 6188, 6543, 6544, 6837, 6838, 6979, 6980, 7505, 7506, 7661, 7662, 7795, 7796]
286;33;43;90;[5805, 5806, 6055, 6056, 6189, 6190, 6545, 6546, 6839, 6840, 6981, 6982, 7507, 7508, 7663, 7664, 7817, 7818]
287;33;44;80;[5807, 5808, 6057, 6058, 6191, 6192, 6547, 6548, 6841, 6842, 6983, 6984, 7509, 7510, 7665, 7666, 7835, 7836]
288;33;45;100;[5809, 5810, 6059, 6060, 6193, 6194, 6549, 6550, 6843, 6844, 6985, 6986, 7511, 7512, 7667, 7668, 7853, 7854]
289;33;49;50;[5811, 5812, 6061, 6062, 6195, 6196, 6551, 6552, 6845, 6846, 6987, 6988, 7513, 7514, 7669, 7670, 7873, 7874]
290;33;47;70;[5813, 5814, 6063, 6064, 6197, 6198, 6553, 6554, 6847, 6848, 6989, 6990, 7515, 7516, 7671, 7672, 7895, 7896]
291;34;44;80;[5781, 5782, 6165, 6166, 6323, 6324, 6437, 6438, 6575, 6576, 6815, 6816, 7011, 7012, 7129, 7130, 7245, 7246, 7465, 7466, 7915, 7916]
292;34;40;80;[5783, 5784, 6167, 6168, 6325, 6326, 6439, 6440, 6577, 6578, 6817, 6818, 7013, 7014, 7131, 7132, 7247, 7248, 7467, 7468, 7933, 7934]
293;34;42;50;[5785, 5786, 6169, 6170, 6327, 6328, 6441, 6442, 6579, 6580, 6819, 6820, 7015, 7016, 7133, 7134, 7249, 7250, 7469, 7470, 7955, 7956]
294;34;43;80;[5787, 5788, 6171, 6172, 6329, 6330, 6443, 6444, 6581, 6582, 6821, 6822, 7017, 7018, 7135, 7136, 7251, 7252, 7471, 7472, 7977, 7978]
295;34;49;90;[5789, 5790, 6173, 6174, 6331, 6332, 6445, 6446, 6583, 6584, 6823, 6824, 7019, 7020, 7137, 7138, 7253, 7254, 7473, 7474, 7995, 7996]
296;34;45;90;[5791, 5792, 6175, 6176, 6333, 6334, 6447, 6448, 6585, 6586, 6825, 6826, 7021, 7022, 7139, 7140, 7255, 7256, 7475, 7476, 8017, 8018]
297;34;48;50;[5793, 5794, 6177, 6178, 6335, 6336, 6449, 6450, 6587, 6588, 6827, 6828, 7023, 7024, 7141, 7142, 7257, 7258, 7477, 7478, 8037, 8038]
298;34;46;80;[5795, 5796, 6179, 6180, 6337, 6338, 6451, 6452, 6589, 6590, 6829, 6830, 7025, 7026, 7143, 7144, 7259, 7260, 7479, 7480, 8061, 8062]
299;34;47;60;[5797, 5798, 6181, 6182, 6339, 6340, 6453, 6454, 6591, 6592, 6831, 6832, 7027, 7028, 7145, 7146, 7261, 7262, 7481, 7482, 8081, 8082]
300;35;41;80;[5817, 5818, 6033, 6034, 6201, 6202, 6617, 6618, 7265, 7266, 7447, 7448, 7641, 7642, 8101, 8102]
301;35;44;90;[5819, 5820, 6035, 6036, 6203, 6204, 6619, 6620, 7267, 7268, 7449, 7450, 7643, 7644, 8123, 8124]
302;35;40;50;[5821, 5822, 6037, 6038, 6205, 6206, 6621, 6622, 7269, 7270, 7451, 7452, 7645, 7646, 8141, 8142]
303;35;43;70;[5823, 5824, 6039, 6040, 6207, 6208, 6623, 6624, 7271, 7272, 7453, 7454, 7647, 7648, 8163, 8164]
304;35;42;100;[5825, 5826, 6041, 6042, 6209, 6210, 6625, 6626, 7273, 7274, 7455, 7456, 7649, 7650, 8181, 8182]
305;35;46;80;[5827, 5828, 6043, 6044, 6211, 6212, 6627, 6628, 7275, 7276, 7457, 7458, 7651, 7652, 8203, 8204]
306;35;48;100;[5829, 5830, 6045, 6046, 6213, 6214, 6629, 6630, 7277, 7278, 7459, 7460, 7653, 7654, 8223, 8224]
307;35;47;70;[5831, 5832, 6047, 6048, 6215, 6216, 6631, 6632, 7279, 7280, 7461, 7462, 7655, 7656, 8247, 8248]
308;36;43;50;[5857, 5858, 6397, 6398, 6557, 6558, 6753, 6754, 6993, 6994, 7111, 7112, 7283, 7284, 7485, 7486, 8267, 8268]
309;36;44;80;[5859, 5860, 6399, 6400, 6559, 6560, 6755, 6756, 6995, 6996, 7113, 7114, 7285, 7286, 7487, 7488, 8285, 8286]
310;36;42;100;[5861, 5862, 6401, 6402, 6561, 6562, 6757, 6758, 6997, 6998, 7115, 7116, 7287, 7288, 7489, 7490, 8303, 8304]
311;36;40;100;[5863, 5864, 6403, 6404, 6563, 6564, 6759, 6760, 6999, 7000, 7117, 7118, 7289, 7290, 7491, 7492, 8325, 8326]
312;36;47;50;[5865, 5866, 6405, 6406, 6565, 6566, 6761, 6762, 7001, 7002, 7119, 7120, 7291, 7292, 7493, 7494, 8347, 8348]
313;36;48;100;[5867, 5868, 6407, 6408, 6567, 6568, 6763, 6764, 7003, 7004, 7121, 7122, 7293, 7294, 7495, 7496, 8367, 8368]
314;36;45;70;[5869, 5870, 6409, 6410, 6569, 6570, 6765, 6766, 7005, 7006, 7123, 7124, 7295, 7296, 7497, 7498, 8391, 8392]
315;36;49;70;[5871, 5872, 6411, 6412, 6571, 6572, 6767, 6768, 7007, 7008, 7125, 7126, 7297, 7298, 7499, 7500, 8411, 8412]
316;37;44;90;[6343, 6344, 6381, 6382, 6635, 6636, 6939, 6940, 7149, 7150, 7519, 7520, 7675, 7676, 8433, 8434]
317;37;40;100;[6345, 6346, 6383, 6384, 6637, 6638, 6941, 6942, 7151, 7152, 7521, 7522, 7677, 7678, 8451, 8452]
318;37;43;70;[6347, 6348, 6385, 6386, 6639, 6640, 6943, 6944, 7153, 7154, 7523, 7524, 7679, 7680, 8473, 8474]
319;37;42;50;[6349, 6350, 6387, 6388, 6641, 6642, 6945, 6946, 7155, 7156, 7525, 7526, 7681, 7682, 8491, 8492]
320;37;48;90;[6351, 6352, 6389, 6390, 6643, 6644, 6947, 6948, 7157, 7158, 7527, 7528, 7683, 7684, 8513, 8514]
321;37;49;50;[6353, 6354, 6391, 6392, 6645, 6646, 6949, 6950, 7159, 7160, 7529, 7530, 7685, 7686, 8537, 8538]
322;37;45;90;[6355, 6356, 6393, 6394, 6647, 6648, 6951, 6952, 7161, 7162, 7531, 7532, 7687, 7688, 8559, 8560]
323;38;42;60;[5875, 5876, 6219, 6220, 6415, 6416, 6793, 6794, 6917, 6918, 7425, 7426, 7619, 7620, 8579, 8580]
324;38;44;90;[5877, 5878, 6221, 6222, 6417, 6418, 6795, 6796, 6919, 6920, 7427, 7428, 7621, 7622, 8601, 8602]
325;38;40;90;[5879, 5880, 6223, 6224, 6419, 6420, 6797, 6798, 6921, 6922, 7429, 7430, 7623, 7624, 8619, 8620]
326;38;41;60;[5881, 5882, 6225, 6226, 6421, 6422, 6799, 6800, 6923, 6924, 7431, 7432, 7625, 7626, 8641, 8642]
327;38;43;70;[5883, 5884, 6227, 6228, 6423, 6424, 6801, 6802, 6925, 6926, 7433, 7434, 7627, 7628, 8663, 8664]
328;38;49;80;[5885, 5886, 6229, 6230, 6425, 6426, 6803, 6804, 6927, 6928, 7435, 7436, 7629, 7630, 8681, 8682]
329;38;45;70;[5887, 5888, 6231, 6232, 6427, 6428, 6805, 6806, 6929, 6930, 7437, 7438, 7631, 7632, 8703, 8704]
330;38;46;70;[5889, 5890, 6233, 6234, 6429, 6430, 6807, 6808, 6931, 6932, 7439, 7440, 7633, 7634, 8723, 8724]
331;38;48;60;[5891, 5892, 6235, 6236, 6431, 6432, 6809, 6810, 6933, 6934, 7441, 7442, 7635, 7636, 8743, 8744]
332;38;47;70;[5893, 5894, 6237, 6238, 6433, 6434, 6811, 6812, 6935, 6936, 7443, 7444, 7637, 7638, 8767, 8768]
333;39;43;60;[5835, 5836, 6011, 6012, 6143, 6144, 6359, 6360, 6595, 6596, 6771, 6772, 6955, 6956, 7089, 7090, 7301, 7302, 8787, 8788]
334;39;41;90;[5837, 5838, 6013, 6014, 6145, 6146, 6361, 6362, 6597, 6598, 6773, 6774, 6957, 6958, 7091, 7092, 7303, 7304, 8805, 8806]
335;39;42;50;[5839, 5840, 6015, 6016, 6147, 6148, 6363, 6364, 6599, 6600, 6775, 6776, 6959, 6960, 7093, 7094, 7305, 7306, 8827, 8828]
336;39;40;50;[5841, 5842, 6017, 6018, 6149, 6150, 6365, 6366, 6601, 6602, 6777, 6778, 6961, 6962, 7095, 7096, 7307, 7308, 8849, 8850]
337;39;44;80;[5843, 5844, 6019, 6020, 6151, 6152, 6367, 6368, 6603, 6604, 6779, 6780, 6963, 6964, 7097, 7098, 7309, 7310, 8871, 8872]
338;39;47;50;[5845, 5846, 6021, 6022, 6153, 6154, 6369, 6370, 6605, 6606, 6781, 6782, 6965, 6966, 7099, 7100, 7311, 7312, 8889, 8890]
339;39;46;50;[5847, 5848, 6023, 6024, 6155, 6156, 6371, 6372, 6607, 6608, 6783, 6784, 6967, 6968, 7101, 7102, 7313, 7314, 8909, 8910]
340;39;49;100;[5849, 5850, 6025, 6026, 6157, 6158, 6373, 6374, 6609, 6610, 6785, 6786, 6969, 6970, 7103, 7104, 7315, 7316, 8929, 8930]
341;39;45;100;[5851, 5852, 6027, 6028, 6159, 6160, 6375, 6376, 6611, 6612, 6787, 6788, 6971, 6972, 7105, 7106, 7317, 7318, 8951, 8952]
342;39;48;60;[5853, 5854, 6029, 6030, 6161, 6162, 6377, 6378, 6613, 6614, 6789, 6790, 6973, 6974, 7107, 7108, 7319, 7320, 8971, 8972]
343;40;45;50;[6479, 6480, 6709, 6710, 6873, 6874, 7201, 7202, 7363, 7364, 7575, 7576, 7731, 7732, 7775, 7776, 7935, 7936, 8143, 8144, 8327, 8328, 8453, 8454, 8621, 8622, 8851, 8852, 8995, 8996]
344;40;46;80;[6481, 6482, 6711, 6712, 6875, 6876, 7203, 7204, 7365, 7366, 7577, 7578, 7733, 7734, 7777, 7778, 7937, 7938, 8145, 8146, 8329, 8330, 8455, 8456, 8623, 8624, 8853, 8854, 9015, 9016]
345;40;48;70;[6483, 6484, 6713, 6714, 6877, 6878, 7205, 7206, 7367, 7368, 7579, 7580, 7735, 7736, 7779, 7780, 7939, 7940, 8147, 8148, 8331, 8332, 8457, 8458, 8625, 8626, 8855, 8856, 9035, 9036]
346;40;47;100;[6485, 6486, 6715, 6716, 6879, 6880, 7207, 7208, 7369, 7370, 7581, 7582, 7737, 7738, 7781, 7782, 7941, 7942, 8149, 8150, 8333, 8334, 8459, 8460, 8627, 8628, 8857, 8858, 9059, 9060]
347;40;49;90;[6487, 6488, 6717, 6718, 6881, 6882, 7209, 7210, 7371, 7372, 7583, 7584, 7739, 7740, 7783, 7784, 7943, 7944, 8151, 8152, 8335, 8336, 8461, 8462, 8629, 8630, 8859, 8860, 9079, 9080]
348;40;52;90;[6489, 6490, 6719, 6720, 6883, 6884, 7211, 7212, 7373, 7374, 7585, 7586, 7741, 7742, 7785, 7786, 7945, 7946, 8153, 8154, 8337, 8338, 8463, 8464, 8631, 8632, 8861, 8862, 9101, 9102]
349;40;50;70;[6491, 6492, 6721, 6722, 6885, 6886, 7213, 7214, 7375, 7376, 7587, 7588, 7743, 7744, 7787, 7788, 7947, 7948, 8155, 8156, 8339, 8340, 8465, 8466, 8633, 8634, 8863, 8864, 9121, 9122]
350;40;53;60;[6493, 6494, 6723, 6724, 6887, 6888, 7215, 7216, 7377, 7378, 7589, 7590, 7745, 7746, 7789, 7790, 7949, 7950, 8157, 8158, 8341, 8342, 8467, 8468, 8635, 8636, 8865, 8866, 9141, 9142]
351;40;51;60;[6495, 6496, 6725, 6726, 6889, 6890, 7217, 7218, 7379, 7380, 7591, 7592, 7747, 7748, 7791, 7792, 7951, 7952, 8159, 8160, 8343, 8344, 8469, 8470, 8637, 8638, 8867, 8868, 9161, 9162]
352;40;54;70;[6497, 6498, 6727, 6728, 6891, 6892, 7219, 7220, 7381, 7382, 7593, 7594, 7749, 7750, 7793, 7794, 7953, 7954, 8161, 8162, 8345, 8346, 8471, 8472, 8639, 8640, 8869, 8870, 9181, 9182]
353;41;46;50;[6457, 6458, 6669, 6670, 6851, 6852, 7223, 7224, 7323, 7324, 7597, 7598, 7753, 7754, 8103, 8104, 8643, 8644, 8807, 8808, 9199, 9200]
354;41;49;100;[6459, 6460, 6671, 6672, 6853, 6854, 7225, 7226, 7325, 7326, 7599, 7600, 7755, 7756, 8105, 8106, 8645, 8646, 8809, 8810, 9219, 9220]
355;41;47;100;[6461, 6462, 6673, 6674, 6855, 6856, 7227, 7228, 7327, 7328, 7601, 7602, 7757, 7758, 8107, 8108, 8647, 8648, 8811, 8812, 9241, 9242]
356;41;45;60;[6463, 6464, 6675, 6676, 6857, 6858, 7229, 7230, 7329, 7330, 7603, 7604, 7759, 7760, 8109, 8110, 8649, 8650, 8813, 8814, 9261, 9262]
357;41;48;70;[6465, 6466, 6677, 6678, 6859, 6860, 7231, 7232, 7331, 7332, 7605, 7606, 7761, 7762, 8111, 8112, 8651, 8652, 8815, 8816, 9281, 9282]
358;41;52;70;[6467, 6468, 6679, 6680, 6861, 6862, 7233, 7234, 7333, 7334, 7607, 7608, 7763, 7764, 8113, 8114, 8653, 8654, 8817, 8818, 9305, 9306]
359;41;53;70;[6469, 6470, 6681, 6682, 6863, 6864, 7235, 7236, 7335, 7336, 7609, 7610, 7765, 7766, 8115, 8116, 8655, 8656, 8819, 8820, 9325, 9326]
360;41;54;80;[6471, 6472, 6683, 6684, 6865, 6866, 7237, 7238, 7337, 7338, 7611, 7612, 7767, 7768, 8117, 8118, 8657, 8658, 8821, 8822, 9345, 9346]
361;41;50;90;[6473, 6474, 6685, 6686, 6867, 6868, 7239, 7240, 7339, 7340, 7613, 7614, 7769, 7770, 8119, 8120, 8659, 8660, 8823, 8824, 9363, 9364]
362;41;51;90;[6475, 6476, 6687, 6688, 6869, 6870, 7241, 7242, 7341, 7342, 7615, 7616, 7771, 7772, 8121, 8122, 8661, 8662, 8825, 8826, 9383, 9384]
363;42;45;90;[6501, 6502, 6731, 6732, 6895, 6896, 7049, 7050, 7403, 7404, 7535, 7536, 7709, 7710, 7797, 7798, 7957, 7958, 8183, 8184, 8305, 8306, 8493, 8494, 8581, 8582, 8829, 8830, 9403, 9404]
364;42;47;90;[6503, 6504, 6733, 6734, 6897, 6898, 7051, 7052, 7405, 7406, 7537, 7538, 7711, 7712, 7799, 7800, 7959, 7960, 8185, 8186, 8307, 8308, 8495, 8496, 8583, 8584, 8831, 8832, 9423, 9424]
365;42;49;80;[6505, 6506, 6735, 6736, 6899, 6900, 7053, 7054, 7407, 7408, 7539, 7540, 7713, 7714, 7801, 7802, 7961, 7962, 8187, 8188, 8309, 8310, 8497, 8498, 8585, 8586, 8833, 8834, 9443, 9444]
366;42;48;80;[6507, 6508, 6737, 6738, 6901, 6902, 7055, 7056, 7409, 7410, 7541, 7542, 7715, 7716, 7803, 7804, 7963, 7964, 8189, 8190, 8311, 8312, 8499, 8500, 8587, 8588, 8835, 8836, 9465, 9466]
367;42;46;90;[6509, 6510, 6739, 6740, 6903, 6904, 7057, 7058, 7411, 7412, 7543, 7544, 7717, 7718, 7805, 7806, 7965, 7966, 8191, 8192, 8313, 8314, 8501, 8502, 8589, 8590, 8837, 8838, 9489, 9490]
368;42;51;70;[6511, 6512, 6741, 6742, 6905, 6906, 7059, 7060, 7413, 7414, 7545, 7546, 7719, 7720, 7807, 7808, 7967, 7968, 8193, 8194, 8315, 8316, 8503, 8504, 8591, 8592, 8839, 8840, 9509, 9510]
369;42;50;60;[6513, 6514, 6743, 6744, 6907, 6908, 7061, 7062, 7415, 7416, 7547, 7548, 7721, 7722, 7809, 7810, 7969, 7970, 8195, 8196, 8317, 8318, 8505, 8506, 8593, 8594, 8841, 8842, 9529, 9530]
370;42;53;70;[6515, 6516, 6745, 6746, 6909, 6910, 7063, 7064, 7417, 7418, 7549, 7550, 7723, 7724, 7811, 7812, 7971, 7972, 8197, 8198, 8319, 8320, 8507, 8508, 8595, 8596, 8843, 8844, 9549, 9550]
371;42;52;80;[6517, 6518, 6747, 6748, 6911, 6912, 7065, 7066, 7419, 7420, 7551, 7552, 7725, 7726, 7813, 7814, 7973, 7974, 8199, 8200, 8321, 8322, 8509, 8510, 8597, 8598, 8845, 8846, 9569, 9570]
372;42;54;70;[6519, 6520, 6749, 6750, 6913, 6914, 7067, 7068, 7421, 7422, 7553, 7554, 7727, 7728, 7815, 7816, 7975, 7976, 8201, 8202, 8323, 8324, 8511, 8512, 8599, 8600, 8847, 8848, 9589, 9590]
373;43;49;50;[6691, 6692, 7071, 7072, 7165, 7166, 7345, 7346, 7819, 7820, 7979, 7980, 8165, 8166, 8269, 8270, 8475, 8476, 8665, 8666, 8789, 8790, 9607, 9608]
374;43;48;80;[6693, 6694, 7073, 7074, 7167, 7168, 7347, 7348, 7821, 7822, 7981, 7982, 8167, 8168, 8271, 8272, 8477, 8478, 8667, 8668, 8791, 8792, 9629, 9630]
375;43;46;60;[6695, 6696, 7075, 7076, 7169, 7170, 7349, 7350, 7823, 7824, 7983, 7984, 8169, 8170, 8273, 8274, 8479, 8480, 8669, 8670, 8793, 8794, 9653, 9654]
376;43;45;70;[6697, 6698, 7077, 7078, 7171, 7172, 7351, 7352, 7825, 7826, 7985, 7986, 8171, 8172, 8275, 8276, 8481, 8482, 8671, 8672, 8795, 8796, 9673, 9674]
377;43;47;70;[6699, 6700, 7079, 7080, 7173, 7174, 7353, 7354, 7827, 7828, 7987, 7988, 8173, 8174, 8277, 8278, 8483, 8484, 8673, 8674, 8797, 8798, 9693, 9694]
378;43;52;90;[6701, 6702, 7081, 7082, 7175, 7176, 7355, 7356, 7829, 7830, 7989, 7990, 8175, 8176, 8279, 8280, 8485, 8486, 8675, 8676, 8799, 8800, 9713, 9714]
379;43;53;70;[6703, 6704, 7083, 7084, 7177, 7178, 7357, 7358, 7831, 7832, 7991, 7992, 8177, 8178, 8281, 8282, 8487, 8488, 8677, 8678, 8801, 8802, 9733, 9734]
380;43;51;80;[6705, 6706, 7085, 7086, 7179, 7180, 7359, 7360, 7833, 7834, 7993, 7994, 8179, 8180, 8283, 8284, 8489, 8490, 8679, 8680, 8803, 8804, 9753, 9754]
381;44;47;70;[6523, 6524, 6651, 6652, 7031, 7032, 7183, 7184, 7385, 7386, 7557, 7558, 7691, 7692, 7837, 7838, 7917, 7918, 8125, 8126, 8287, 8288, 8435, 8436, 8603, 8604, 8873, 8874, 9773, 9774]
382;44;49;60;[6525, 6526, 6653, 6654, 7033, 7034, 7185, 7186, 7387, 7388, 7559, 7560, 7693, 7694, 7839, 7840, 7919, 7920, 8127, 8128, 8289, 8290, 8437, 8438, 8605, 8606, 8875, 8876, 9793, 9794]
