id;depart;arrivee;capacite du vol;list_itineraires
242;27;31;90;[4096, 4097, 4356, 4357, 4528, 4529, 4694, 4695, 4878, 4879, 5058, 5059, 5210, 5211, 5438, 5439, 5632, 5633, 6022, 6023, 7620, 7621]
243;27;30;90;[4098, 4099, 4358, 4359, 4530, 4531, 4696, 4697, 4880, 4881, 5060, 5061, 5212, 5213, 5440, 5441, 5634, 5635, 6024, 6025, 7638, 7639]
244;27;36;80;[4100, 4101, 4360, 4361, 4532, 4533, 4698, 4699, 4882, 4883, 5062, 5063, 5214, 5215, 5442, 5443, 5636, 5637, 6026, 6027, 7660, 7661]
245;27;35;80;[4102, 4103, 4362, 4363, 4534, 4535, 4700, 4701, 4884, 4885, 5064, 5065, 5216, 5217, 5444, 5445, 5638, 5639, 6028, 6029, 7678, 7679]
246;27;40;100;[4104, 4105, 4364, 4365, 4536, 4537, 4702, 4703, 4886, 4887, 5066, 5067, 5218, 5219, 5446, 5447, 5640, 5641, 6030, 6031, 7696, 7697]
247;27;38;60;[4106, 4107, 4366, 4367, 4538, 4539, 4704, 4705, 4888, 4889, 5068, 5069, 5220, 5221, 5448, 5449, 5642, 5643, 6032, 6033, 7712, 7713]
248;27;39;70;[4108, 4109, 4368, 4369, 4540, 4541, 4706, 4707, 4890, 4891, 5070, 5071, 5222, 5223, 5450, 5451, 5644, 5645, 6034, 6035, 7734, 7735]
249;28;33;80;[4332, 4333, 4754, 4755, 4854, 4855, 5034, 5035, 5226, 5227, 5364, 5365, 5668, 5669, 5772, 5773, 6038, 6039, 6356, 6357, 7758, 7759]
250;28;30;70;[4334, 4335, 4756, 4757, 4856, 4857, 5036, 5037, 5228, 5229, 5366, 5367, 5670, 5671, 5774, 5775, 6040, 6041, 6358, 6359, 7780, 7781]
251;28;29;90;[4336, 4337, 4758, 4759, 4858, 4859, 5038, 5039, 5230, 5231, 5368, 5369, 5672, 5673, 5776, 5777, 6042, 6043, 6360, 6361, 7802, 7803]
252;28;32;100;[4338, 4339, 4760, 4761, 4860, 4861, 5040, 5041, 5232, 5233, 5370, 5371, 5674, 5675, 5778, 5779, 6044, 6045, 6362, 6363, 7824, 7825]
253;28;39;50;[4340, 4341, 4762, 4763, 4862, 4863, 5042, 5043, 5234, 5235, 5372, 5373, 5676, 5677, 5780, 5781, 6046, 6047, 6364, 6365, 7840, 7841]
254;28;36;80;[4342, 4343, 4764, 4765, 4864, 4865, 5044, 5045, 5236, 5237, 5374, 5375, 5678, 5679, 5782, 5783, 6048, 6049, 6366, 6367, 7864, 7865]
255;28;38;90;[4344, 4345, 4766, 4767, 4866, 4867, 5046, 5047, 5238, 5239, 5376, 5377, 5680, 5681, 5784, 5785, 6050, 6051, 6368, 6369, 7882, 7883]
256;28;35;50;[4346, 4347, 4768, 4769, 4868, 4869, 5048, 5049, 5240, 5241, 5378, 5379, 5682, 5683, 5786, 5787, 6052, 6053, 6370, 6371, 7904, 7905]
257;29;35;80;[5074, 5075, 5342, 5343, 5470, 5471, 5732, 5733, 5908, 5909, 6334, 6335, 6502, 6503, 6620, 6621, 6828, 6829, 7014, 7015, 7278, 7279, 7460, 7461, 7576, 7577, 7804, 7805, 7922, 7923]
258;29;38;50;[5076, 5077, 5344, 5345, 5472, 5473, 5734, 5735, 5910, 5911, 6336, 6337, 6504, 6505, 6622, 6623, 6830, 6831, 7016, 7017, 7280, 7281, 7462, 7463, 7578, 7579, 7806, 7807, 7940, 7941]
259;29;39;50;[5078, 5079, 5346, 5347, 5474, 5475, 5736, 5737, 5912, 5913, 6338, 6339, 6506, 6507, 6624, 6625, 6832, 6833, 7018, 7019, 7282, 7283, 7464, 7465, 7580, 7581, 7808, 7809, 7962, 7963]
260;29;37;100;[5080, 5081, 5348, 5349, 5476, 5477, 5738, 5739, 5914, 5915, 6340, 6341, 6508, 6509, 6626, 6627, 6834, 6835, 7020, 7021, 7284, 7285, 7466, 7467, 7582, 7583, 7810, 7811, 7986, 7987]
261;29;40;100;[5082, 5083, 5350, 5351, 5478, 5479, 5740, 5741, 5916, 5917, 6342, 6343, 6510, 6511, 6628, 6629, 6836, 6837, 7022, 7023, 7286, 7287, 7468, 7469, 7584, 7585, 7812, 7813, 8006, 8007]
262;29;42;50;[5084, 5085, 5352, 5353, 5480, 5481, 5742, 5743, 5918, 5919, 6344, 6345, 6512, 6513, 6630, 6631, 6838, 6839, 7024, 7025, 7288, 7289, 7470, 7471, 7586, 7587, 7814, 7815, 8022, 8023]
263;29;41;80;[5086, 5087, 5354, 5355, 5482, 5483, 5744, 5745, 5920, 5921, 6346, 6347, 6514, 6515, 6632, 6633, 6840, 6841, 7026, 7027, 7290, 7291, 7472, 7473, 7588, 7589, 7816, 7817, 8042, 8043]
264;29;45;70;[5088, 5089, 5356, 5357, 5484, 5485, 5746, 5747, 5922, 5923, 6348, 6349, 6516, 6517, 6634, 6635, 6842, 6843, 7028, 7029, 7292, 7293, 7474, 7475, 7590, 7591, 7818, 7819, 8062, 8063]
265;29;44;100;[5090, 5091, 5358, 5359, 5486, 5487, 5748, 5749, 5924, 5925, 6350, 6351, 6518, 6519, 6636, 6637, 6844, 6845, 7030, 7031, 7294, 7295, 7476, 7477, 7592, 7593, 7820, 7821, 8086, 8087]
266;29;43;90;[5092, 5093, 5360, 5361, 5488, 5489, 5750, 5751, 5926, 5927, 6352, 6353, 6520, 6521, 6638, 6639, 6846, 6847, 7032, 7033, 7296, 7297, 7478, 7479, 7594, 7595, 7822, 7823, 8108, 8109]
267;30;39;100;[5120, 5121, 5280, 5281, 5538, 5539, 5710, 5711, 5886, 5887, 6120, 6121, 6254, 6255, 6480, 6481, 6540, 6541, 6742, 6743, 6950, 6951, 7256, 7257, 7438, 7439, 7640, 7641, 7782, 7783, 8128, 8129]
268;30;36;50;[5122, 5123, 5282, 5283, 5540, 5541, 5712, 5713, 5888, 5889, 6122, 6123, 6256, 6257, 6482, 6483, 6542, 6543, 6744, 6745, 6952, 6953, 7258, 7259, 7440, 7441, 7642, 7643, 7784, 7785, 8152, 8153]
269;30;37;90;[5124, 5125, 5284, 5285, 5542, 5543, 5714, 5715, 5890, 5891, 6124, 6125, 6258, 6259, 6484, 6485, 6544, 6545, 6746, 6747, 6954, 6955, 7260, 7261, 7442, 7443, 7644, 7645, 7786, 7787, 8170, 8171]
270;30;38;100;[5126, 5127, 5286, 5287, 5544, 5545, 5716, 5717, 5892, 5893, 6126, 6127, 6260, 6261, 6486, 6487, 6546, 6547, 6748, 6749, 6956, 6957, 7262, 7263, 7444, 7445, 7646, 7647, 7788, 7789, 8190, 8191]
271;30;35;80;[5128, 5129, 5288, 5289, 5546, 5547, 5718, 5719, 5894, 5895, 6128, 6129, 6262, 6263, 6488, 6489, 6548, 6549, 6750, 6751, 6958, 6959, 7264, 7265, 7446, 7447, 7648, 7649, 7790, 7791, 8212, 8213]
272;30;43;60;[5130, 5131, 5290, 5291, 5548, 5549, 5720, 5721, 5896, 5897, 6130, 6131, 6264, 6265, 6490, 6491, 6550, 6551, 6752, 6753, 6960, 6961, 7266, 7267, 7448, 7449, 7650, 7651, 7792, 7793, 8230, 8231]
273;30;45;60;[5132, 5133, 5292, 5293, 5550, 5551, 5722, 5723, 5898, 5899, 6132, 6133, 6266, 6267, 6492, 6493, 6552, 6553, 6754, 6755, 6962, 6963, 7268, 7269, 7450, 7451, 7652, 7653, 7794, 7795, 8250, 8251]
274;30;42;90;[5134, 5135, 5294, 5295, 5552, 5553, 5724, 5725, 5900, 5901, 6134, 6135, 6268, 6269, 6494, 6495, 6554, 6555, 6756, 6757, 6964, 6965, 7270, 7271, 7452, 7453, 7654, 7655, 7796, 7797, 8274, 8275]
275;30;44;90;[5136, 5137, 5296, 5297, 5554, 5555, 5726, 5727, 5902, 5903, 6136, 6137, 6270, 6271, 6496, 6497, 6556, 6557, 6758, 6759, 6966, 6967, 7272, 7273, 7454, 7455, 7656, 7657, 7798, 7799, 8294, 8295]
276;30;41;50;[5138, 5139, 5298, 5299, 5556, 5557, 5728, 5729, 5904, 5905, 6138, 6139, 6272, 6273, 6498, 6499, 6558, 6559, 6760, 6761, 6968, 6969, 7274, 7275, 7456, 7457, 7658, 7659, 7800, 7801, 8316, 8317]
277;31;40;90;[5754, 5755, 5868, 5869, 6056, 6057, 6316, 6317, 6602, 6603, 6786, 6787, 6996, 6997, 7214, 7215, 7622, 7623, 8336, 8337]
278;31;37;80;[5756, 5757, 5870, 5871, 6058, 6059, 6318, 6319, 6604, 6605, 6788, 6789, 6998, 6999, 7216, 7217, 7624, 7625, 8352, 8353]
279;31;38;80;[5758, 5759, 5872, 5873, 6060, 6061, 6320, 6321, 6606, 6607, 6790, 6791, 7000, 7001, 7218, 7219, 7626, 7627, 8372, 8373]
280;31;39;60;[5760, 5761, 5874, 5875, 6062, 6063, 6322, 6323, 6608, 6609, 6792, 6793, 7002, 7003, 7220, 7221, 7628, 7629, 8394, 8395]
281;31;44;50;[5762, 5763, 5876, 5877, 6064, 6065, 6324, 6325, 6610, 6611, 6794, 6795, 7004, 7005, 7222, 7223, 7630, 7631, 8418, 8419]
282;31;45;60;[5764, 5765, 5878, 5879, 6066, 6067, 6326, 6327, 6612, 6613, 6796, 6797, 7006, 7007, 7224, 7225, 7632, 7633, 8440, 8441]
283;31;43;90;[5766, 5767, 5880, 5881, 6068, 6069, 6328, 6329, 6614, 6615, 6798, 6799, 7008, 7009, 7226, 7227, 7634, 7635, 8464, 8465]
284;31;41;70;[5768, 5769, 5882, 5883, 6070, 6071, 6330, 6331, 6616, 6617, 6800, 6801, 7010, 7011, 7228, 7229, 7636, 7637, 8484, 8485]
285;32;37;100;[5164, 5165, 5326, 5327, 5454, 5455, 5852, 5853, 6276, 6277, 6524, 6525, 6562, 6563, 6726, 6727, 7036, 7037, 7300, 7301, 7482, 7483, 7826, 7827, 8504, 8505]
286;32;36;100;[5166, 5167, 5328, 5329, 5456, 5457, 5854, 5855, 6278, 6279, 6526, 6527, 6564, 6565, 6728, 6729, 7038, 7039, 7302, 7303, 7484, 7485, 7828, 7829, 8524, 8525]
287;32;35;70;[5168, 5169, 5330, 5331, 5458, 5459, 5856, 5857, 6280, 6281, 6528, 6529, 6566, 6567, 6730, 6731, 7040, 7041, 7304, 7305, 7486, 7487, 7830, 7831, 8542, 8543]
288;32;40;90;[5170, 5171, 5332, 5333, 5460, 5461, 5858, 5859, 6282, 6283, 6530, 6531, 6568, 6569, 6732, 6733, 7042, 7043, 7306, 7307, 7488, 7489, 7832, 7833, 8560, 8561]
289;32;43;90;[5172, 5173, 5334, 5335, 5462, 5463, 5860, 5861, 6284, 6285, 6532, 6533, 6570, 6571, 6734, 6735, 7044, 7045, 7308, 7309, 7490, 7491, 7834, 7835, 8576, 8577]
290;32;44;50;[5174, 5175, 5336, 5337, 5464, 5465, 5862, 5863, 6286, 6287, 6534, 6535, 6572, 6573, 6736, 6737, 7046, 7047, 7310, 7311, 7492, 7493, 7836, 7837, 8596, 8597]
291;32;41;50;[5176, 5177, 5338, 5339, 5466, 5467, 5864, 5865, 6288, 6289, 6536, 6537, 6574, 6575, 6738, 6739, 7048, 7049, 7312, 7313, 7494, 7495, 7838, 7839, 8618, 8619]
292;33;35;90;[5142, 5143, 5516, 5517, 5930, 5931, 6074, 6075, 6232, 6233, 6458, 6459, 6764, 6765, 7052, 7053, 7192, 7193, 7416, 7417, 7554, 7555, 7760, 7761, 8638, 8639]
293;33;37;50;[5144, 5145, 5518, 5519, 5932, 5933, 6076, 6077, 6234, 6235, 6460, 6461, 6766, 6767, 7054, 7055, 7194, 7195, 7418, 7419, 7556, 7557, 7762, 7763, 8656, 8657]
294;33;39;60;[5146, 5147, 5520, 5521, 5934, 5935, 6078, 6079, 6236, 6237, 6462, 6463, 6768, 6769, 7056, 7057, 7196, 7197, 7420, 7421, 7558, 7559, 7764, 7765, 8676, 8677]
295;33;40;80;[5148, 5149, 5522, 5523, 5936, 5937, 6080, 6081, 6238, 6239, 6464, 6465, 6770, 6771, 7058, 7059, 7198, 7199, 7422, 7423, 7560, 7561, 7766, 7767, 8700, 8701]
296;33;36;50;[5150, 5151, 5524, 5525, 5938, 5939, 6082, 6083, 6240, 6241, 6466, 6467, 6772, 6773, 7060, 7061, 7200, 7201, 7424, 7425, 7562, 7563, 7768, 7769, 8716, 8717]
297;33;45;60;[5152, 5153, 5526, 5527, 5940, 5941, 6084, 6085, 6242, 6243, 6468, 6469, 6774, 6775, 7062, 7063, 7202, 7203, 7426, 7427, 7564, 7565, 7770, 7771, 8734, 8735]
298;33;44;50;[5154, 5155, 5528, 5529, 5942, 5943, 6086, 6087, 6244, 6245, 6470, 6471, 6776, 6777, 7064, 7065, 7204, 7205, 7428, 7429, 7566, 7567, 7772, 7773, 8758, 8759]
299;33;41;80;[5156, 5157, 5530, 5531, 5944, 5945, 6088, 6089, 6246, 6247, 6472, 6473, 6778, 6779, 7066, 7067, 7206, 7207, 7430, 7431, 7568, 7569, 7774, 7775, 8780, 8781]
300;33;42;60;[5158, 5159, 5532, 5533, 5946, 5947, 6090, 6091, 6248, 6249, 6474, 6475, 6780, 6781, 7068, 7069, 7208, 7209, 7432, 7433, 7570, 7571, 7776, 7777, 8800, 8801]
301;33;43;50;[5160, 5161, 5534, 5535, 5948, 5949, 6092, 6093, 6250, 6251, 6476, 6477, 6782, 6783, 7070, 7071, 7210, 7211, 7434, 7435, 7572, 7573, 7778, 7779, 8820, 8821]
302;34;36;70;[5096, 5097, 5302, 5303, 5492, 5493, 5686, 5687, 5952, 5953, 6096, 6097, 6292, 6293, 6434, 6435, 6578, 6579, 6804, 6805, 6972, 6973, 7232, 7233, 7598, 7599, 8840, 8841]
303;34;38;80;[5098, 5099, 5304, 5305, 5494, 5495, 5688, 5689, 5954, 5955, 6098, 6099, 6294, 6295, 6436, 6437, 6580, 6581, 6806, 6807, 6974, 6975, 7234, 7235, 7600, 7601, 8858, 8859]
304;34;35;60;[5100, 5101, 5306, 5307, 5496, 5497, 5690, 5691, 5956, 5957, 6100, 6101, 6296, 6297, 6438, 6439, 6582, 6583, 6808, 6809, 6976, 6977, 7236, 7237, 7602, 7603, 8880, 8881]
305;34;40;50;[5102, 5103, 5308, 5309, 5498, 5499, 5692, 5693, 5958, 5959, 6102, 6103, 6298, 6299, 6440, 6441, 6584, 6585, 6810, 6811, 6978, 6979, 7238, 7239, 7604, 7605, 8898, 8899]
306;34;37;100;[5104, 5105, 5310, 5311, 5500, 5501, 5694, 5695, 5960, 5961, 6104, 6105, 6300, 6301, 6442, 6443, 6586, 6587, 6812, 6813, 6980, 6981, 7240, 7241, 7606, 7607, 8914, 8915]
307;34;39;80;[5106, 5107, 5312, 5313, 5502, 5503, 5696, 5697, 5962, 5963, 6106, 6107, 6302, 6303, 6444, 6445, 6588, 6589, 6814, 6815, 6982, 6983, 7242, 7243, 7608, 7609, 8934, 8935]
308;34;41;70;[5108, 5109, 5314, 5315, 5504, 5505, 5698, 5699, 5964, 5965, 6108, 6109, 6304, 6305, 6446, 6447, 6590, 6591, 6816, 6817, 6984, 6985, 7244, 7245, 7610, 7611, 8958, 8959]
309;34;43;80;[5110, 5111, 5316, 5317, 5506, 5507, 5700, 5701, 5966, 5967, 6110, 6111, 6306, 6307, 6448, 6449, 6592, 6593, 6818, 6819, 6986, 6987, 7246, 7247, 7612, 7613, 8978, 8979]
310;34;42;60;[5112, 5113, 5318, 5319, 5508, 5509, 5702, 5703, 5968, 5969, 6112, 6113, 6308, 6309, 6450, 6451, 6594, 6595, 6820, 6821, 6988, 6989, 7248, 7249, 7614, 7615, 8998, 8999]
311;34;45;50;[5114, 5115, 5320, 5321, 5510, 5511, 5704, 5705, 5970, 5971, 6114, 6115, 6310, 6311, 6452, 6453, 6596, 6597, 6822, 6823, 6990, 6991, 7250, 7251, 7616, 7617, 9018, 9019]
312;34;44;70;[5116, 5117, 5322, 5323, 5512, 5513, 5706, 5707, 5972, 5973, 6116, 6117, 6312, 6313, 6454, 6455, 6598, 6599, 6824, 6825, 6992, 6993, 7252, 7253, 7618, 7619, 9042, 9043]
313;35;42;90;[6642, 6643, 7092, 7093, 7518, 7519, 7680, 7681, 7906, 7907, 7924, 7925, 8214, 8215, 8544, 8545, 8640, 8641, 8882, 8883, 9064, 9065]
314;35;41;70;[6644, 6645, 7094, 7095, 7520, 7521, 7682, 7683, 7908, 7909, 7926, 7927, 8216, 8217, 8546, 8547, 8642, 8643, 8884, 8885, 9084, 9085]
315;35;44;70;[6646, 6647, 7096, 7097, 7522, 7523, 7684, 7685, 7910, 7911, 7928, 7929, 8218, 8219, 8548, 8549, 8644, 8645, 8886, 8887, 9104, 9105]
316;35;45;100;[6648, 6649, 7098, 7099, 7524, 7525, 7686, 7687, 7912, 7913, 7930, 7931, 8220, 8221, 8550, 8551, 8646, 8647, 8888, 8889, 9126, 9127]
317;35;52;80;[6650, 6651, 7100, 7101, 7526, 7527, 7688, 7689, 7914, 7915, 7932, 7933, 8222, 8223, 8552, 8553, 8648, 8649, 8890, 8891, 9150, 9151]
318;35;50;100;[6652, 6653, 7102, 7103, 7528, 7529, 7690, 7691, 7916, 7917, 7934, 7935, 8224, 8225, 8554, 8555, 8650, 8651, 8892, 8893, 9174, 9175]
319;35;46;80;[6654, 6655, 7104, 7105, 7530, 7531, 7692, 7693, 7918, 7919, 7936, 7937, 8226, 8227, 8556, 8557, 8652, 8653, 8894, 8895, 9198, 9199]
320;35;48;60;[6656, 6657, 7106, 7107, 7532, 7533, 7694, 7695, 7920, 7921, 7938, 7939, 8228, 8229, 8558, 8559, 8654, 8655, 8896, 8897, 9214, 9215]
321;36;43;60;[6850, 6851, 7074, 7075, 7316, 7317, 7536, 7537, 7662, 7663, 7866, 7867, 8154, 8155, 8526, 8527, 8718, 8719, 8842, 8843, 9234, 9235]
322;36;45;80;[6852, 6853, 7076, 7077, 7318, 7319, 7538, 7539, 7664, 7665, 7868, 7869, 8156, 8157, 8528, 8529, 8720, 8721, 8844, 8845, 9254, 9255]
323;36;44;90;[6854, 6855, 7078, 7079, 7320, 7321, 7540, 7541, 7666, 7667, 7870, 7871, 8158, 8159, 8530, 8531, 8722, 8723, 8846, 8847, 9278, 9279]
324;36;42;60;[6856, 6857, 7080, 7081, 7322, 7323, 7542, 7543, 7668, 7669, 7872, 7873, 8160, 8161, 8532, 8533, 8724, 8725, 8848, 8849, 9300, 9301]
325;36;41;80;[6858, 6859, 7082, 7083, 7324, 7325, 7544, 7545, 7670, 7671, 7874, 7875, 8162, 8163, 8534, 8535, 8726, 8727, 8850, 8851, 9320, 9321]
326;36;50;60;[6860, 6861, 7084, 7085, 7326, 7327, 7546, 7547, 7672, 7673, 7876, 7877, 8164, 8165, 8536, 8537, 8728, 8729, 8852, 8853, 9340, 9341]
327;36;51;80;[6862, 6863, 7086, 7087, 7328, 7329, 7548, 7549, 7674, 7675, 7878, 7879, 8166, 8167, 8538, 8539, 8730, 8731, 8854, 8855, 9364, 9365]
328;36;47;50;[6864, 6865, 7088, 7089, 7330, 7331, 7550, 7551, 7676, 7677, 7880, 7881, 8168, 8169, 8540, 8541, 8732, 8733, 8856, 8857, 9382, 9383]
329;37;45;100;[6684, 6685, 6868, 6869, 7172, 7173, 7396, 7397, 7498, 7499, 7988, 7989, 8172, 8173, 8354, 8355, 8506, 8507, 8658, 8659, 8916, 8917, 9402, 9403]
330;37;42;50;[6686, 6687, 6870, 6871, 7174, 7175, 7398, 7399, 7500, 7501, 7990, 7991, 8174, 8175, 8356, 8357, 8508, 8509, 8660, 8661, 8918, 8919, 9426, 9427]
331;37;44;90;[6688, 6689, 6872, 6873, 7176, 7177, 7400, 7401, 7502, 7503, 7992, 7993, 8176, 8177, 8358, 8359, 8510, 8511, 8662, 8663, 8920, 8921, 9446, 9447]
332;37;41;60;[6690, 6691, 6874, 6875, 7178, 7179, 7402, 7403, 7504, 7505, 7994, 7995, 8178, 8179, 8360, 8361, 8512, 8513, 8664, 8665, 8922, 8923, 9468, 9469]
333;37;48;60;[6692, 6693, 6876, 6877, 7180, 7181, 7404, 7405, 7506, 7507, 7996, 7997, 8180, 8181, 8362, 8363, 8514, 8515, 8666, 8667, 8924, 8925, 9488, 9489]
334;37;50;80;[6694, 6695, 6878, 6879, 7182, 7183, 7406, 7407, 7508, 7509, 7998, 7999, 8182, 8183, 8364, 8365, 8516, 8517, 8668, 8669, 8926, 8927, 9508, 9509]
335;37;52;100;[6696, 6697, 6880, 6881, 7184, 7185, 7408, 7409, 7510, 7511, 8000, 8001, 8184, 8185, 8366, 8367, 8518, 8519, 8670, 8671, 8928, 8929, 9532, 9533]
336;37;49;60;[6698, 6699, 6882, 6883, 7186, 7187, 7410, 7411, 7512, 7513, 8002, 8003, 8186, 8187, 8368, 8369, 8520, 8521, 8672, 8673, 8930, 8931, 9556, 9557]
337;37;47;100;[6700, 6701, 6884, 6885, 7188, 7189, 7412, 7413, 7514, 7515, 8004, 8005, 8188, 8189, 8370, 8371, 8522, 8523, 8674, 8675, 8932, 8933, 9574, 9575]
338;38;44;50;[6704, 6705, 6928, 6929, 7110, 7111, 7374, 7375, 7714, 7715, 7884, 7885, 7942, 7943, 8192, 8193, 8374, 8375, 8860, 8861, 9594, 9595]
339;38;41;50;[6706, 6707, 6930, 6931, 7112, 7113, 7376, 7377, 7716, 7717, 7886, 7887, 7944, 7945, 8194, 8195, 8376, 8377, 8862, 8863, 9616, 9617]
340;38;43;50;[6708, 6709, 6932, 6933, 7114, 7115, 7378, 7379, 7718, 7719, 7888, 7889, 7946, 7947, 8196, 8197, 8378, 8379, 8864, 8865, 9636, 9637]
341;38;42;80;[6710, 6711, 6934, 6935, 7116, 7117, 7380, 7381, 7720, 7721, 7890, 7891, 7948, 7949, 8198, 8199, 8380, 8381, 8866, 8867, 9656, 9657]
342;38;45;50;[6712, 6713, 6936, 6937, 7118, 7119, 7382, 7383, 7722, 7723, 7892, 7893, 7950, 7951, 8200, 8201, 8382, 8383, 8868, 8869, 9676, 9677]
343;38;50;60;[6714, 6715, 6938, 6939, 7120, 7121, 7384, 7385, 7724, 7725, 7894, 7895, 7952, 7953, 8202, 8203, 8384, 8385, 8870, 8871, 9700, 9701]
344;38;48;90;[6716, 6717, 6940, 6941, 7122, 7123, 7386, 7387, 7726, 7727, 7896, 7897, 7954, 7955, 8204, 8205, 8386, 8387, 8872, 8873, 9724, 9725]
345;38;51;80;[6718, 6719, 6942, 6943, 7124, 7125, 7388, 7389, 7728, 7729, 7898, 7899, 7956, 7957, 8206, 8207, 8388, 8389, 8874, 8875, 9744, 9745]
346;38;47;90;[6720, 6721, 6944, 6945, 7126, 7127, 7390, 7391, 7730, 7731, 7900, 7901, 7958, 7959, 8208, 8209, 8390, 8391, 8876, 8877, 9762, 9763]
347;38;52;70;[6722, 6723, 6946, 6947, 7128, 7129, 7392, 7393, 7732, 7733, 7902, 7903, 7960, 7961, 8210, 8211, 8392, 8393, 8878, 8879, 9782, 9783]
348;39;44;50;[6660, 6661, 6904, 6905, 7132, 7133, 7350, 7351, 7736, 7737, 7842, 7843, 7964, 7965, 8130, 8131, 8396, 8397, 8678, 8679, 8936, 8937, 9806, 9807]
349;39;41;50;[6662, 6663, 6906, 6907, 7134, 7135, 7352, 7353, 7738, 7739, 7844, 7845, 7966, 7967, 8132, 8133, 8398, 8399, 8680, 8681, 8938, 8939, 9828, 9829]
350;39;42;90;[6664, 6665, 6908, 6909, 7136, 7137, 7354, 7355, 7740, 7741, 7846, 7847, 7968, 7969, 8134, 8135, 8400, 8401, 8682, 8683, 8940, 8941, 9848, 9849]
351;39;43;70;[6666, 6667, 6910, 6911, 7138, 7139, 7356, 7357, 7742, 7743, 7848, 7849, 7970, 7971, 8136, 8137, 8402, 8403, 8684, 8685, 8942, 8943, 9868, 9869]
352;39;45;50;[6668, 6669, 6912, 6913, 7140, 7141, 7358, 7359, 7744, 7745, 7850, 7851, 7972, 7973, 8138, 8139, 8404, 8405, 8686, 8687, 8944, 8945, 9888, 9889]
353;39;48;100;[6670, 6671, 6914, 6915, 7142, 7143, 7360, 7361, 7746, 7747, 7852, 7853, 7974, 7975, 8140, 8141, 8406, 8407, 8688, 8689, 8946, 8947, 9912, 9913]
354;39;49;60;[6672, 6673, 6916, 6917, 7144, 7145, 7362, 7363, 7748, 7749, 7854, 7855, 7976, 7977, 8142, 8143, 8408, 8409, 8690, 8691, 8948, 8949, 9932, 9933]
355;39;47;80;[6674, 6675, 6918, 6919, 7146, 7147, 7364, 7365, 7750, 7751, 7856, 7857, 7978, 7979, 8144, 8145, 8410, 8411, 8692, 8693, 8950, 8951, 9950, 9951]
356;39;46;90;[6676, 6677, 6920, 6921, 7148, 7149, 7366, 7367, 7752, 7753, 7858, 7859, 7980, 7981, 8146, 8147, 8412, 8413, 8694, 8695, 8952, 8953, 9970, 9971]
357;39;50;50;[6678, 6679, 6922, 6923, 7150, 7151, 7368, 7369, 7754, 7755, 7860, 7861, 7982, 7983, 8148, 8149, 8414, 8415, 8696, 8697, 8954, 8955, 9986, 9987]
358;39;52;90;[6680, 6681, 6924, 6925, 7152, 7153, 7370, 7371, 7756, 7757, 7862, 7863, 7984, 7985, 8150, 8151, 8416, 8417, 8698, 8699, 8956, 8957, 10010, 10011]
359;40;41;90;[6888, 6889, 7156, 7157, 7334, 7335, 7698, 7699, 8008, 8009, 8338, 8339, 8562, 8563, 8702, 8703, 8900, 8901, 10034, 10035]
360;40;42;60;[6890, 6891, 7158, 7159, 7336, 7337, 7700, 7701, 8010, 8011, 8340, 8341, 8564, 8565, 8704, 8705, 8902, 8903, 10054, 10055]
361;40;44;90;[6892, 6893, 7160, 7161, 7338, 7339, 7702, 7703, 8012, 8013, 8342, 8343, 8566, 8567, 8706, 8707, 8904, 8905, 10074, 10075]
362;40;43;70;[6894, 6895, 7162, 7163, 7340, 7341, 7704, 7705, 8014, 8015, 8344, 8345, 8568, 8569, 8708, 8709, 8906, 8907, 10096, 10097]
363;40;48;90;[6896, 6897, 7164, 7165, 7342, 7343, 7706, 7707, 8016, 8017, 8346, 8347, 8570, 8571, 8710, 8711, 8908, 8909, 10116, 10117]
364;40;51;90;[6898, 6899, 7166, 7167, 7344, 7345, 7708, 7709, 8018, 8019, 8348, 8349, 8572, 8573, 8712, 8713, 8910, 8911, 10136, 10137]
365;40;47;50;[6900, 6901, 7168, 7169, 7346, 7347, 7710, 7711, 8020, 8021, 8350, 8351, 8574, 8575, 8714, 8715, 8912, 8913, 10154, 10155]
366;41;52;90;[8044, 8045, 8318, 8319, 8486, 8487, 8620, 8621, 8782, 8783, 8960, 8961, 9086, 9087, 9322, 9323, 9470, 9471, 9618, 9619, 9830, 9831, 10036, 10037, 10174, 10175]
367;41;51;70;[8046, 8047, 8320, 8321, 8488, 8489, 8622, 8623, 8784, 8785, 8962, 8963, 9088, 9089, 9324, 9325, 9472, 9473, 9620, 9621, 9832, 9833, 10038, 10039, 10198, 10199]
368;41;46;70;[8048, 8049, 8322, 8323, 8490, 8491, 8624, 8625, 8786, 8787, 8964, 8965, 9090, 9091, 9326, 9327, 9474, 9475, 9622, 9623, 9834, 9835, 10040, 10041, 10216, 10217]
369;41;47;50;[8050, 8051, 8324, 8325, 8492, 8493, 8626, 8627, 8788, 8789, 8966, 8967, 9092, 9093, 9328, 9329, 9476, 9477, 9624, 9625, 9836, 9837, 10042, 10043, 10232, 10233]
370;41;48;60;[8052, 8053, 8326, 8327, 8494, 8495, 8628, 8629, 8790, 8791, 8968, 8969, 9094, 9095, 9330, 9331, 9478, 9479, 9626, 9627, 9838, 9839, 10044, 10045, 10252, 10253]
