id;depart;arrivee;demand_business;demand_family;list_itineraires
626;8;20;2;30;[626, 3240, 3241, 3256, 3257, 3268, 3269, 3294, 3295, 3308, 3309, 3330, 3331, 3360, 3361]
627;8;21;8;45;[627, 3234, 3235, 3252, 3253, 3272, 3273, 3286, 3287, 3314, 3315, 3326, 3327, 3376, 3377]
628;8;22;10;50;[628, 3232, 3233, 3274, 3275, 3288, 3289, 3306, 3307, 3328, 3329, 3344, 3345]
629;8;23;6;50;[629, 3230, 3231, 3254, 3255, 3310, 3311, 3334, 3335]
630;9;18;6;60;[630, 3412, 3413, 3440, 3441, 3502, 3503]
631;9;19;8;35;[631, 3420, 3421, 3438, 3439, 3454, 3455, 3476, 3477, 3552, 3553]
632;9;20;8;40;[632, 3418, 3419, 3442, 3443, 3460, 3461, 3478, 3479, 3486, 3487]
633;9;21;2;35;[633, 3414, 3415, 3434, 3435, 3456, 3457, 3474, 3475, 3536, 3537]
634;9;22;10;35;[634, 3416, 3417, 3436, 3437, 3472, 3473]
635;9;23;6;60;[635, 3422, 3423, 3458, 3459, 3518, 3519]
636;10;18;4;40;[636, 3578, 3579, 3590, 3591, 3630, 3631, 3694, 3695]
637;10;19;2;35;[637, 3598, 3599, 3616, 3617, 3646, 3647]
638;10;20;2;40;[638, 3574, 3575, 3596, 3597, 3618, 3619, 3628, 3629, 3652, 3653, 3662, 3663]
639;10;21;10;45;[639, 3580, 3581, 3592, 3593, 3614, 3615, 3632, 3633, 3648, 3649, 3678, 3679]
640;10;22;10;45;[640, 3572, 3573, 3594, 3595, 3612, 3613, 3634, 3635]
641;10;23;8;40;[641, 3576, 3577, 3600, 3601, 3650, 3651]
642;11;24;2;30;[642, 3712, 3713, 3728, 3729, 3748, 3749, 3762, 3763, 3794, 3795]
643;11;25;6;45;[643, 3716, 3717, 3732, 3733, 3744, 3745, 3766, 3767, 3812, 3813]
644;11;26;6;35;[644, 3718, 3719, 3734, 3735, 3750, 3751, 3764, 3765]
645;11;27;8;60;[645, 3714, 3715, 3730, 3731, 3746, 3747, 3768, 3769, 3776, 3777]
646;12;24;4;60;[646, 3834, 3835, 3846, 3847, 3862, 3863, 3878, 3879, 3898, 3899, 3916, 3917, 3978, 3979]
647;12;25;4;35;[647, 3836, 3837, 3850, 3851, 3866, 3867, 3882, 3883, 3894, 3895, 3918, 3919, 3962, 3963]
648;12;26;4;40;[648, 3830, 3831, 3852, 3853, 3868, 3869, 3880, 3881, 3900, 3901, 3912, 3913, 3946, 3947]
649;12;27;2;40;[649, 3832, 3833, 3848, 3849, 3864, 3865, 3884, 3885, 3896, 3897, 3914, 3915, 3928, 3929]
650;13;24;10;35;[650, 4002, 4003, 4016, 4017, 4036, 4037, 4050, 4051, 4096, 4097]
651;13;25;2;60;[651, 3998, 3999, 4020, 4021, 4038, 4039, 4054, 4055, 4080, 4081]
652;13;26;10;35;[652, 4004, 4005, 4022, 4023, 4032, 4033, 4052, 4053, 4064, 4065]
653;13;27;2;45;[653, 4000, 4001, 4018, 4019, 4034, 4035, 4056, 4057, 4114, 4115]
654;14;24;10;35;[654, 4138, 4139, 4152, 4153, 4168, 4169, 4188, 4189, 4206, 4207, 4218, 4219, 4232, 4233]
655;14;25;2;50;[655, 4140, 4141, 4156, 4157, 4172, 4173, 4184, 4185, 4208, 4209, 4222, 4223, 4268, 4269]
656;14;26;4;30;[656, 4134, 4135, 4158, 4159, 4174, 4175, 4190, 4191, 4202, 4203, 4220, 4221]
657;14;27;6;35;[657, 4136, 4137, 4154, 4155, 4170, 4171, 4186, 4187, 4204, 4205, 4224, 4225, 4250, 4251]
658;15;24;10;30;[658, 4286, 4287, 4306, 4307, 4318, 4319, 4334, 4335, 4348, 4349]
659;15;25;8;60;[659, 4290, 4291, 4308, 4309, 4322, 4323, 4338, 4339, 4366, 4367]
660;15;26;4;35;[660, 4288, 4289, 4302, 4303, 4324, 4325, 4340, 4341, 4382, 4383]
661;15;27;8;55;[661, 4292, 4293, 4304, 4305, 4320, 4321, 4336, 4337, 4398, 4399]
662;16;24;8;30;[662, 4418, 4419, 4434, 4435, 4454, 4455, 4472, 4473, 4484, 4485, 4530, 4531]
663;16;25;2;40;[663, 4422, 4423, 4438, 4439, 4456, 4457, 4474, 4475, 4488, 4489, 4498, 4499]
664;16;26;2;60;[664, 4424, 4425, 4436, 4437, 4450, 4451, 4468, 4469, 4490, 4491, 4514, 4515]
665;16;27;6;35;[665, 4420, 4421, 4440, 4441, 4452, 4453, 4470, 4471, 4486, 4487]
666;17;24;6;30;[666, 4550, 4551, 4566, 4567, 4586, 4587, 4604, 4605, 4616, 4617, 4630, 4631]
667;17;25;8;60;[667, 4554, 4555, 4570, 4571, 4582, 4583, 4606, 4607, 4620, 4621, 4666, 4667]
668;17;26;6;30;[668, 4556, 4557, 4572, 4573, 4588, 4589, 4600, 4601, 4618, 4619, 4682, 4683]
669;17;27;4;60;[669, 4552, 4553, 4568, 4569, 4584, 4585, 4602, 4603, 4622, 4623, 4648, 4649]
670;18;28;10;50;[670, 4702, 4703, 4716, 4717, 4734, 4735, 4756, 4757]
671;18;29;10;45;[671, 4700, 4701, 4722, 4723, 4738, 4739, 4752, 4753, 4784, 4785]
672;18;30;8;40;[672, 4706, 4707, 4720, 4721, 4736, 4737, 4758, 4759, 4766, 4767]
673;18;31;2;40;[673, 4704, 4705, 4718, 4719, 4740, 4741, 4754, 4755, 4802, 4803]
674;19;28;4;55;[674, 4826, 4827, 4838, 4839, 4856, 4857, 4876, 4877, 4924, 4925]
675;19;29;8;40;[675, 4822, 4823, 4844, 4845, 4860, 4861, 4874, 4875, 4888, 4889]
676;19;30;10;55;[676, 4828, 4829, 4842, 4843, 4858, 4859, 4880, 4881, 4942, 4943]
677;19;31;10;55;[677, 4824, 4825, 4840, 4841, 4862, 4863, 4878, 4879, 4906, 4907]
678;20;28;2;60;[678, 4962, 4963, 4982, 4983, 5000, 5001, 5012, 5013, 5046, 5047]
679;20;29;4;30;[679, 4966, 4967, 4980, 4981, 4996, 4997, 5018, 5019, 5028, 5029]
680;20;30;10;35;[680, 4964, 4965, 4986, 4987, 5002, 5003, 5016, 5017, 5064, 5065]
681;20;31;4;30;[681, 4968, 4969, 4984, 4985, 4998, 4999, 5014, 5015]
682;21;28;2;30;[682, 5084, 5085, 5102, 5103, 5124, 5125, 5138, 5139]
683;21;29;4;60;[683, 5088, 5089, 5108, 5109, 5120, 5121, 5136, 5137, 5168, 5169]
684;21;30;8;50;[684, 5086, 5087, 5106, 5107, 5126, 5127, 5142, 5143, 5150, 5151]
685;21;31;8;35;[685, 5090, 5091, 5104, 5105, 5122, 5123, 5140, 5141, 5186, 5187]
686;22;28;4;60;[686, 5206, 5207, 5224, 5225, 5246, 5247, 5260, 5261, 5308, 5309]
687;22;29;2;50;[687, 5210, 5211, 5230, 5231, 5242, 5243, 5258, 5259, 5290, 5291]
688;22;30;2;55;[688, 5208, 5209, 5228, 5229, 5248, 5249, 5264, 5265, 5272, 5273]
689;22;31;6;35;[689, 5212, 5213, 5226, 5227, 5244, 5245, 5262, 5263]
690;23;28;4;45;[690, 5330, 5331, 5344, 5345, 5362, 5363, 5384, 5385, 5430, 5431]
691;23;29;8;30;[691, 5328, 5329, 5350, 5351, 5366, 5367, 5380, 5381, 5412, 5413]
692;23;30;4;55;[692, 5334, 5335, 5348, 5349, 5364, 5365, 5386, 5387, 5394, 5395]
693;23;31;6;35;[693, 5332, 5333, 5346, 5347, 5368, 5369, 5382, 5383, 5448, 5449]
694;24;32;8;40;[694, 5474, 5475, 5488, 5489, 5504, 5505, 5522, 5523, 5578, 5579]
695;24;33;2;40;[695, 5468, 5469, 5486, 5487, 5506, 5507, 5526, 5527, 5558, 5559]
696;24;34;4;60;[696, 5470, 5471, 5490, 5491, 5508, 5509, 5528, 5529, 5596, 5597]
697;24;35;4;55;[697, 5472, 5473, 5492, 5493, 5510, 5511, 5524, 5525, 5538, 5539]
698;25;32;6;60;[698, 5618, 5619, 5636, 5637, 5660, 5661, 5674, 5675]
699;25;33;8;45;[699, 5620, 5621, 5640, 5641, 5654, 5655, 5672, 5673, 5688, 5689]
700;25;34;10;50;[700, 5622, 5623, 5642, 5643, 5656, 5657, 5676, 5677, 5728, 5729]
701;25;35;6;30;[701, 5624, 5625, 5638, 5639, 5658, 5659, 5678, 5679, 5708, 5709]
702;26;32;6;40;[702, 5750, 5751, 5774, 5775, 5786, 5787, 5806, 5807, 5820, 5821]
703;26;33;4;55;[703, 5752, 5753, 5768, 5769, 5790, 5791, 5804, 5805, 5838, 5839]
704;26;34;10;40;[704, 5754, 5755, 5770, 5771, 5792, 5793, 5808, 5809, 5858, 5859]
705;26;35;8;35;[705, 5756, 5757, 5772, 5773, 5788, 5789, 5810, 5811]
706;27;32;10;30;[706, 5886, 5887, 5898, 5899, 5918, 5919, 5934, 5935, 5990, 5991]
707;27;33;8;60;[707, 5880, 5881, 5902, 5903, 5916, 5917, 5936, 5937, 5950, 5951]
708;27;34;6;45;[708, 5882, 5883, 5904, 5905, 5920, 5921, 5938, 5939, 6008, 6009]
709;27;35;8;30;[709, 5884, 5885, 5900, 5901, 5922, 5923, 5940, 5941, 5970, 5971]
710;28;36;10;45;[710, 6036, 6037, 6054, 6055, 6070, 6071, 6090, 6091, 6124, 6125]
711;28;37;2;40;[711, 6034, 6035, 6050, 6051, 6072, 6073, 6094, 6095, 6106, 6107]
712;28;38;4;60;[712, 6032, 6033, 6056, 6057, 6074, 6075, 6096, 6097, 6142, 6143]
713;28;39;4;60;[713, 6030, 6031, 6052, 6053, 6076, 6077, 6092, 6093, 6160, 6161]
714;29;36;4;55;[714, 6182, 6183, 6206, 6207, 6224, 6225, 6240, 6241, 6278, 6279]
715;29;37;10;35;[715, 6186, 6187, 6204, 6205, 6220, 6221, 6242, 6243, 6314, 6315]
716;29;38;10;45;[716, 6188, 6189, 6202, 6203, 6226, 6227, 6244, 6245, 6296, 6297]
717;29;39;4;50;[717, 6184, 6185, 6200, 6201, 6222, 6223, 6246, 6247, 6258, 6259]
718;30;36;6;35;[718, 6340, 6341, 6354, 6355, 6376, 6377, 6392, 6393, 6466, 6467]
719;30;37;6;60;[719, 6338, 6339, 6358, 6359, 6372, 6373, 6394, 6395, 6410, 6411]
720;30;38;2;60;[720, 6336, 6337, 6360, 6361, 6378, 6379, 6396, 6397, 6428, 6429]
721;30;39;8;30;[721, 6334, 6335, 6356, 6357, 6374, 6375, 6398, 6399, 6446, 6447]
722;31;36;2;60;[722, 6486, 6487, 6504, 6505, 6530, 6531, 6548, 6549, 6598, 6599]
723;31;37;4;40;[723, 6490, 6491, 6506, 6507, 6528, 6529, 6544, 6545, 6562, 6563]
724;31;38;4;60;[724, 6492, 6493, 6508, 6509, 6526, 6527, 6550, 6551, 6580, 6581]
725;31;39;6;30;[725, 6488, 6489, 6510, 6511, 6524, 6525, 6546, 6547, 6616, 6617]
726;32;40;2;40;[726, 6664, 6665, 6684, 6685, 6702, 6703]
727;32;41;2;35;[727, 6644, 6645, 6660, 6661, 6698, 6699]
728;32;42;8;55;[728, 6640, 6641]
729;32;43;8;35;[729, 6658, 6659, 6682, 6683]
730;32;44;2;50;[730, 6642, 6643, 6656, 6657, 6696, 6697, 6730, 6731]
731;32;45;2;55;[731, 6662, 6663, 6680, 6681, 6750, 6751]
732;32;46;2;55;[732, 6638, 6639, 6666, 6667, 6678, 6679, 6694, 6695, 6772, 6773]
733;32;47;6;55;[733, 6676, 6677, 6700, 6701, 6710, 6711]
734;33;40;4;30;[734, 6802, 6803, 6822, 6823, 6840, 6841, 6924, 6925]
735;33;41;6;60;[735, 6798, 6799, 6818, 6819, 6856, 6857, 6866, 6867]
736;33;42;10;40;[736, 6852, 6853]
737;33;43;6;40;[737, 6796, 6797, 6838, 6839, 6908, 6909]
738;33;44;4;60;[738, 6794, 6795, 6816, 6817, 6854, 6855, 6888, 6889]
739;33;45;4;50;[739, 6800, 6801, 6836, 6837]
740;33;46;6;55;[740, 6804, 6805, 6814, 6815, 6834, 6835, 6850, 6851]
741;33;47;10;55;[741, 6820, 6821, 6832, 6833, 6940, 6941]
742;34;40;4;50;[742, 6970, 6971, 6988, 6989, 7026, 7027]
743;34;41;4;50;[743, 6984, 6985, 7006, 7007, 7022, 7023, 7054, 7055]
744;34;42;10;40;[744, 7002, 7003]
745;34;43;10;50;[745, 6968, 6969, 6982, 6983, 7096, 7097]
746;34;44;4;60;[746, 6980, 6981, 7004, 7005, 7020, 7021, 7076, 7077]
747;34;45;6;35;[747, 6966, 6967, 6986, 6987]
748;34;46;2;45;[748, 6964, 6965, 6990, 6991, 7000, 7001, 7018, 7019, 7034, 7035]
749;34;47;10;55;[749, 6962, 6963, 7024, 7025, 7112, 7113]
750;35;40;4;35;[750, 7160, 7161, 7178, 7179, 7196, 7197, 7244, 7245]
751;35;41;6;60;[751, 7140, 7141, 7174, 7175, 7192, 7193, 7280, 7281]
752;35;42;2;35;[752, 7136, 7137]
753;35;43;4;30;[753, 7158, 7159, 7190, 7191, 7228, 7229]
754;35;44;2;60;[754, 7138, 7139, 7172, 7173, 7188, 7189]
755;35;45;4;45;[755, 7156, 7157, 7194, 7195, 7206, 7207]
756;35;46;4;35;[756, 7134, 7135, 7154, 7155, 7170, 7171, 7198, 7199, 7260, 7261]
757;35;47;8;35;[757, 7152, 7153, 7176, 7177]
758;36;48;4;55;[758, 7304, 7305, 7332, 7333, 7352, 7353, 7374, 7375]
759;36;49;2;55;[759, 7314, 7315, 7326, 7327, 7354, 7355, 7370, 7371, 7386, 7387]
760;36;50;6;50;[760, 7308, 7309, 7346, 7347, 7368, 7369, 7408, 7409]
761;36;51;8;45;[761, 7312, 7313, 7328, 7329, 7356, 7357, 7366, 7367, 7444, 7445]
762;36;52;2;40;[762, 7310, 7311, 7324, 7325, 7348, 7349, 7376, 7377]
763;36;53;6;40;[763, 7306, 7307, 7330, 7331, 7350, 7351, 7372, 7373, 7426, 7427]
764;37;48;10;50;[764, 7470, 7471, 7488, 7489, 7512, 7513, 7530, 7531, 7546, 7547, 7604, 7605]
765;37;49;2;35;[765, 7472, 7473, 7498, 7499, 7508, 7509, 7532, 7533, 7550, 7551, 7560, 7561]
766;37;50;4;60;[766, 7492, 7493, 7514, 7515, 7536, 7537]
767;37;51;6;30;[767, 7496, 7497, 7510, 7511, 7552, 7553]
768;37;52;10;60;[768, 7468, 7469, 7494, 7495, 7534, 7535, 7548, 7549, 7582, 7583]
769;37;53;10;45;[769, 7474, 7475, 7490, 7491, 7516, 7517]
770;38;48;6;55;[770, 7628, 7629, 7654, 7655, 7676, 7677, 7692, 7693, 7710, 7711]
771;38;49;2;55;[771, 7638, 7639, 7656, 7657, 7672, 7673, 7694, 7695, 7714, 7715]
772;38;50;8;35;[772, 7632, 7633, 7648, 7649, 7670, 7671]
773;38;51;2;30;[773, 7636, 7637, 7658, 7659, 7668, 7669, 7716, 7717, 7724, 7725]
774;38;52;10;30;[774, 7634, 7635, 7650, 7651, 7678, 7679, 7690, 7691, 7712, 7713, 7746, 7747]
775;38;53;4;55;[775, 7630, 7631, 7652, 7653, 7674, 7675, 7696, 7697, 7768, 7769]
776;39;48;6;55;[776, 7794, 7795, 7808, 7809, 7832, 7833, 7850, 7851, 7868, 7869, 7884, 7885]
777;39;49;10;30;[777, 7796, 7797, 7810, 7811, 7828, 7829, 7846, 7847, 7872, 7873, 7894, 7895]
778;39;50;10;45;[778, 7788, 7789, 7814, 7815, 7826, 7827, 7852, 7853, 7888, 7889, 7902, 7903]
779;39;51;10;45;[779, 7798, 7799, 7824, 7825, 7848, 7849, 7874, 7875, 7892, 7893, 7938, 7939]
780;39;52;8;55;[780, 7790, 7791, 7812, 7813, 7834, 7835, 7870, 7871, 7890, 7891]
781;39;53;10;35;[781, 7792, 7793, 7830, 7831, 7854, 7855, 7886, 7887, 7920, 7921]
782;40;54;10;50;[782, 7984, 7985, 8014, 8015, 8038, 8039, 8048, 8049]
783;40;55;6;35;[783, 7970, 7971, 7990, 7991, 8008, 8009, 8032, 8033]
784;40;56;6;60;[784, 7966, 7967, 7986, 7987, 8010, 8011, 8030, 8031, 8070, 8071]
785;40;57;2;60;[785, 7968, 7969, 8006, 8007, 8034, 8035]
786;40;58;4;45;[786, 7964, 7965, 7988, 7989, 8012, 8013, 8036, 8037]
787;40;59;2;30;[787, 7962, 7963, 7992, 7993, 8028, 8029, 8090, 8091]
788;41;54;2;35;[788, 8120, 8121, 8136, 8137, 8158, 8159, 8212, 8213, 8296, 8297]
789;41;55;8;60;[789, 8114, 8115, 8132, 8133, 8152, 8153, 8172, 8173, 8198, 8199, 8218, 8219, 8272, 8273]
790;41;56;4;50;[790, 8112, 8113, 8140, 8141, 8154, 8155, 8174, 8175, 8194, 8195, 8214, 8215]
791;41;57;2;35;[791, 8116, 8117, 8134, 8135, 8150, 8151, 8196, 8197]
792;41;58;2;55;[792, 8118, 8119, 8138, 8139, 8156, 8157, 8176, 8177, 8192, 8193, 8216, 8217, 8232, 8233]
793;41;59;10;35;[793, 8110, 8111, 8178, 8179, 8190, 8191, 8220, 8221, 8254, 8255]
794;42;54;8;30;[794, 8320, 8321, 8350, 8351, 8374, 8375, 8508, 8509]
795;42;55;2;40;[795, 8326, 8327, 8344, 8345, 8368, 8369, 8386, 8387, 8412, 8413, 8424, 8425]
796;42;56;4;55;[796, 8322, 8323, 8346, 8347, 8366, 8367, 8388, 8389, 8408, 8409, 8470, 8471]
797;42;57;6;30;[797, 8342, 8343, 8370, 8371, 8410, 8411]
798;42;58;2;50;[798, 8324, 8325, 8348, 8349, 8372, 8373, 8390, 8391, 8406, 8407, 8448, 8449]
799;42;59;4;50;[799, 8328, 8329, 8364, 8365, 8392, 8393, 8404, 8405, 8490, 8491]
800;43;54;10;60;[800, 8562, 8563, 8576, 8577, 8602, 8603]
801;43;55;6;30;[801, 8540, 8541, 8556, 8557, 8582, 8583, 8598, 8599, 8614, 8615]
802;43;56;6;35;[802, 8536, 8537, 8558, 8559, 8578, 8579, 8606, 8607, 8656, 8657]
803;43;57;4;30;[803, 8538, 8539, 8554, 8555, 8600, 8601]
804;43;58;6;35;[804, 8534, 8535, 8560, 8561, 8580, 8581, 8604, 8605]
805;43;59;6;45;[805, 8532, 8533, 8584, 8585, 8638, 8639]
806;44;54;10;60;[806, 8682, 8683, 8696, 8697, 8766, 8767, 8790, 8791, 8800, 8801]
807;44;55;10;60;[807, 8678, 8679, 8702, 8703, 8718, 8719, 8744, 8745, 8760, 8761, 8784, 8785, 8840, 8841]
808;44;56;10;50;[808, 8686, 8687, 8698, 8699, 8720, 8721, 8740, 8741, 8762, 8763, 8782, 8783]
809;44;57;6;35;[809, 8680, 8681, 8742, 8743, 8758, 8759, 8786, 8787]
810;44;58;2;50;[810, 8684, 8685, 8700, 8701, 8722, 8723, 8738, 8739, 8764, 8765, 8788, 8789]
811;44;59;2;35;[811, 8704, 8705, 8724, 8725, 8736, 8737, 8780, 8781, 8822, 8823]
812;45;54;4;40;[812, 8874, 8875, 8898, 8899, 8936, 8937, 9032, 9033]
813;45;55;4;45;[813, 8868, 8869, 8892, 8893, 8918, 8919, 8932, 8933, 8950, 8951, 9008, 9009]
814;45;56;2;60;[814, 8870, 8871, 8890, 8891, 8914, 8915, 8940, 8941, 8952, 8953, 8966, 8967]
815;45;57;4;40;[815, 8866, 8867, 8894, 8895, 8916, 8917, 8934, 8935, 9054, 9055]
816;45;58;8;45;[816, 8872, 8873, 8896, 8897, 8912, 8913, 8938, 8939, 8954, 8955, 8986, 8987]
817;45;59;4;60;[817, 8888, 8889, 8910, 8911, 8956, 8957]
818;46;54;2;30;[818, 9122, 9123, 9136, 9137, 9168, 9169, 9188, 9189, 9200, 9201]
819;46;55;4;45;[819, 9086, 9087, 9100, 9101, 9118, 9119, 9142, 9143, 9162, 9163, 9182, 9183]
820;46;56;2;50;[820, 9082, 9083, 9102, 9103, 9126, 9127, 9138, 9139, 9160, 9161, 9184, 9185, 9240, 9241]
821;46;57;2;35;[821, 9084, 9085, 9120, 9121, 9164, 9165, 9180, 9181]
822;46;58;10;60;[822, 9080, 9081, 9104, 9105, 9124, 9125, 9140, 9141, 9166, 9167, 9186, 9187]
823;46;59;6;50;[823, 9078, 9079, 9106, 9107, 9144, 9145, 9158, 9159, 9222, 9223]
824;47;54;10;40;[824, 9262, 9263, 9314, 9315, 9412, 9413]
825;47;55;2;55;[825, 9268, 9269, 9292, 9293, 9308, 9309, 9328, 9329, 9344, 9345]
826;47;56;4;30;[826, 9264, 9265, 9288, 9289, 9310, 9311, 9330, 9331, 9434, 9435]
827;47;57;8;40;[827, 9290, 9291, 9306, 9307, 9390, 9391]
828;47;58;8;60;[828, 9266, 9267, 9286, 9287, 9312, 9313, 9332, 9333, 9368, 9369]
829;47;59;2;50;[829, 9270, 9271, 9284, 9285, 9334, 9335]
830;48;60;10;40;[830, 9460, 9461, 9480, 9481, 9500, 9501, 9524, 9525]
831;48;61;8;50;[831, 9498, 9499, 9544, 9545, 9642, 9643]
832;48;62;6;40;[832, 9456, 9457, 9474, 9475, 9504, 9505, 9518, 9519, 9542, 9543, 9560, 9561]
833;48;63;2;50;[833, 9462, 9463, 9478, 9479, 9502, 9503, 9522, 9523, 9548, 9549, 9602, 9603]
834;48;64;8;55;[834, 9516, 9517, 9538, 9539]
835;48;65;10;50;[835, 9476, 9477, 9496, 9497, 9520, 9521, 9540, 9541, 9620, 9621]
836;48;66;10;30;[836, 9458, 9459, 9482, 9483, 9546, 9547, 9584, 9585]
837;49;60;10;40;[837, 9672, 9673, 9714, 9715, 9736, 9737, 9850, 9851]
838;49;61;2;60;[838, 9692, 9693, 9712, 9713, 9758, 9759, 9772, 9773]
839;49;62;2;45;[839, 9666, 9667, 9690, 9691, 9718, 9719, 9730, 9731, 9754, 9755, 9808, 9809]
840;49;63;8;50;[840, 9670, 9671, 9696, 9697, 9716, 9717, 9734, 9735, 9756, 9757, 9832, 9833]
841;49;64;10;40;[841, 9664, 9665, 9686, 9687, 9792, 9793]
842;49;65;8;60;[842, 9668, 9669, 9688, 9689, 9710, 9711, 9732, 9733, 9760, 9761]
843;49;66;4;30;[843, 9694, 9695, 9738, 9739, 9752, 9753]
844;50;60;6;60;[844, 9908, 9909, 9950, 9951, 9970, 9971, 10004, 10005]
845;50;61;4;45;[845, 9882, 9883, 9928, 9929, 9968, 9969, 9984, 9985]
846;50;62;4;35;[846, 9880, 9881, 9902, 9903, 9924, 9925, 9944, 9945, 9974, 9975, 10028, 10029]
847;50;63;2;35;[847, 9886, 9887, 9906, 9907, 9926, 9927, 9948, 9949, 9972, 9973]
848;50;64;2;50;[848, 9876, 9877, 9900, 9901]
849;50;65;6;35;[849, 9878, 9879, 9904, 9905, 9930, 9931, 9946, 9947, 9966, 9967]
850;50;66;8;50;[850, 9884, 9885, 9922, 9923, 9952, 9953]
851;51;60;10;45;[851, 10058, 10059, 10076, 10077, 10124, 10125, 10144, 10145, 10180, 10181]
852;51;61;8;60;[852, 10074, 10075, 10098, 10099, 10166, 10167, 10228, 10229]
853;51;62;4;50;[853, 10054, 10055, 10080, 10081, 10096, 10097, 10118, 10119, 10138, 10139, 10162, 10163, 10204, 10205]
854;51;63;2;45;[854, 10060, 10061, 10078, 10079, 10102, 10103, 10122, 10123, 10142, 10143, 10164, 10165, 10248, 10249]
855;51;64;4;40;[855, 10092, 10093, 10116, 10117]
856;51;65;8;35;[856, 10072, 10073, 10094, 10095, 10120, 10121, 10140, 10141, 10168, 10169]
857;51;66;4;50;[857, 10056, 10057, 10100, 10101, 10146, 10147, 10160, 10161]
858;52;60;4;30;[858, 10294, 10295, 10316, 10317, 10360, 10361, 10372, 10373]
859;52;61;4;30;[859, 10274, 10275, 10292, 10293, 10338, 10339]
860;52;62;2;40;[860, 10270, 10271, 10298, 10299, 10310, 10311, 10336, 10337, 10356, 10357, 10452, 10453]
861;52;63;8;45;[861, 10272, 10273, 10296, 10297, 10314, 10315, 10342, 10343, 10362, 10363, 10412, 10413]
862;52;64;4;45;[862, 10332, 10333, 10396, 10397]
863;52;65;6;40;[863, 10276, 10277, 10290, 10291, 10312, 10313, 10334, 10335, 10430, 10431]
864;52;66;6;45;[864, 10268, 10269, 10318, 10319, 10340, 10341, 10358, 10359]
865;53;60;6;40;[865, 10506, 10507, 10528, 10529, 10548, 10549, 10600, 10601]
866;53;61;4;55;[866, 10484, 10485, 10504, 10505]
867;53;62;6;50;[867, 10482, 10483, 10510, 10511, 10522, 10523, 10544, 10545, 10576, 10577]
868;53;63;8;45;[868, 10488, 10489, 10508, 10509, 10526, 10527, 10550, 10551]
869;53;64;2;40;[869, 10478, 10479, 10560, 10561]
870;53;65;8;50;[870, 10480, 10481, 10502, 10503, 10524, 10525, 10624, 10625]
871;53;66;6;55;[871, 10486, 10487, 10530, 10531, 10546, 10547]
872;54;67;2;50;[872, 10650, 10651, 10676, 10677, 10698, 10699, 10710, 10711, 10748, 10749]
873;54;68;2;45;[873, 10666, 10667, 10732, 10733]
874;54;69;6;50;[874, 10654, 10655, 10670, 10671, 10696, 10697, 10738, 10739, 10786, 10787]
875;54;70;10;45;[875, 10656, 10657, 10672, 10673, 10690, 10691, 10712, 10713, 10734, 10735, 10806, 10807]
876;54;71;8;30;[876, 10668, 10669, 10692, 10693, 10736, 10737]
877;54;72;8;30;[877, 10652, 10653, 10714, 10715, 10730, 10731, 10764, 10765]
878;54;73;10;30;[878, 10648, 10649, 10674, 10675, 10694, 10695, 10708, 10709, 10728, 10729, 10830, 10831]
879;55;67;6;50;[879, 10896, 10897, 10912, 10913, 10932, 10933, 10956, 10957, 11054, 11055]
880;55;68;2;50;[880, 10848, 10849, 10868, 10869, 10886, 10887, 10964, 10965]
881;55;69;8;50;[881, 10874, 10875, 10890, 10891, 10936, 10937, 10954, 10955]
882;55;70;6;35;[882, 10870, 10871, 10892, 10893, 10914, 10915, 10938, 10939, 10948, 10949, 10986, 10987]
883;55;71;6;35;[883, 10850, 10851, 10872, 10873, 10888, 10889, 10950, 10951, 11010, 11011]
884;55;72;2;55;[884, 10852, 10853, 10866, 10867, 10916, 10917, 10934, 10935, 11032, 11033]
885;55;73;10;35;[885, 10854, 10855, 10864, 10865, 10894, 10895, 10910, 10911, 10930, 10931, 10952, 10953]
886;56;67;10;35;[886, 11096, 11097, 11146, 11147, 11166, 11167, 11178, 11179]
887;56;68;6;35;[887, 11076, 11077, 11118, 11119, 11156, 11157]
888;56;69;10;40;[888, 11082, 11083, 11122, 11123, 11144, 11145, 11160, 11161, 11194, 11195]
889;56;70;4;50;[889, 11078, 11079, 11098, 11099, 11124, 11125, 11138, 11139, 11162, 11163, 11214, 11215]
890;56;71;8;30;[890, 11080, 11081, 11114, 11115, 11140, 11141, 11158, 11159]
891;56;72;4;35;[891, 11074, 11075, 11100, 11101, 11116, 11117, 11238, 11239]
892;56;73;10;30;[892, 11072, 11073, 11094, 11095, 11120, 11121, 11142, 11143, 11164, 11165]
893;57;67;2;45;[893, 11288, 11289, 11332, 11333, 11406, 11407]
894;57;68;2;40;[894, 11262, 11263, 11278, 11279, 11306, 11307, 11346, 11347, 11422, 11423]
895;57;69;2;35;[895, 11282, 11283, 11312, 11313, 11330, 11331, 11350, 11351, 11364, 11365]
896;57;70;8;35;[896, 11284, 11285, 11308, 11309, 11324, 11325, 11352, 11353]
897;57;71;2;55;[897, 11264, 11265, 11280, 11281, 11310, 11311, 11326, 11327, 11342, 11343, 11384, 11385]
898;57;72;10;60;[898, 11266, 11267, 11304, 11305, 11344, 11345]
899;57;73;4;35;[899, 11268, 11269, 11286, 11287, 11302, 11303, 11328, 11329, 11348, 11349, 11444, 11445]
